,V1,V2,V3,V4,V5,P
2026-08-08 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,65045.5
2026-08-09 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64928.5
2026-08-09 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64759.0
2026-08-09 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64793.6
2026-08-09 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64921.8
2026-08-09 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,65207.7
2026-08-09 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,65153.2
2026-08-10 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64867.8
2026-08-10 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64946.4
2026-08-10 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,65183.0
2026-08-10 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,65097.6
2026-08-10 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64268.8
2026-08-10 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64017.2
2026-08-11 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,63939.3
2026-08-11 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64110.7
2026-08-11 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64031.7
2026-08-11 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,64358.3
2026-08-11 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,63585.3
2026-08-11 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.033982759018,63508.5
2026-08-12 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8619.283035788136,63572.0
2026-08-12 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8610.566862798814,63800.1
2026-08-12 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8610.593238145366,63804.8
2026-08-12 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8596.74220677744,64207.3
2026-08-12 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8623.718925812253,63421.4
2026-08-12 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8622.619410951887,63394.9
2026-08-13 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8622.619410951887,63454.7
2026-08-13 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8620.91897977391,63623.5
2026-08-13 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8613.067133857143,63833.0
2026-08-13 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8625.86187262869,63458.5
2026-08-13 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8628.56281531377,63385.0
2026-08-13 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8628.480091559306,63387.4
2026-08-14 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8626.27824319489,63456.7
2026-08-14 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8632.081483760985,63288.1
2026-08-14 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8646.026634505815,62888.1
2026-08-14 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8647.791546600662,62837.4
2026-08-14 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8643.672573373722,62956.0
2026-08-14 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8644.357421751634,62936.3
2026-08-15 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8641.769289522039,63015.0
2026-08-15 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8641.238017209957,63030.3
2026-08-15 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8640.703833237501,63049.8
2026-08-15 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8642.671336630518,62993.1
2026-08-15 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8640.185579996307,63068.0
2026-08-15 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8639.297563564958,63093.6
2026-08-16 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8640.69511367912,63053.9
2026-08-16 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8639.213511433818,63096.6
2026-08-16 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8641.413587585454,63034.3
2026-08-16 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8643.26024576566,62981.1
2026-08-16 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8638.758562262048,63113.8
2026-08-16 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8639.853731192548,63082.2
2026-08-17 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8647.088064917783,62876.0
2026-08-17 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8628.500154493073,63409.8
2026-08-17 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8625.772107571624,63493.5
2026-08-17 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8622.108699105027,63600.0
2026-08-17 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64169.9
2026-08-17 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64280.4
2026-08-18 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64504.1
2026-08-18 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64147.4
2026-08-18 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64170.9
2026-08-18 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64326.0
2026-08-18 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64823.9
2026-08-18 20:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64619.7
2026-08-19 00:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64694.0
2026-08-19 04:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64296.3
2026-08-19 08:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64266.1
2026-08-19 12:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,64479.0
2026-08-19 16:00:00+00:00,8076.009922865263,7988.214565246786,8627.976629557275,8796.493623716548,8621.017131790577,68523.7
2026-08-19 20:00:00+00:00,8027.035104652829,7937.3527135323975,8553.483643853255,8720.545681123354,8546.584233612277,68404.1
2026-08-20 00:00:00+00:00,8312.345714823763,8233.581827038272,8986.525755712262,9162.045738357976,8979.27704508027,69310.0
2026-08-20 04:00:00+00:00,8271.329020445648,8190.922385639403,8923.364140849764,9097.650484840684,8916.16637763412,69183.5
2026-08-20 08:00:00+00:00,8473.50510114724,8401.143622181244,9234.039947695324,9414.394244275298,9226.591587187087,69815.9
2026-08-20 12:00:00+00:00,9156.122189494072,9111.770728223759,10293.611164844093,10494.66043595609,10285.30813309183,71896.2
2026-08-20 16:00:00+00:00,9337.237530000803,9301.02066341497,10583.636380557093,10790.350268030581,10575.099408690283,72429.0
2026-08-20 20:00:00+00:00,9414.159550565691,9381.475505167604,10707.827782501794,10916.967309572457,10699.190635377032,72649.7
2026-08-21 00:00:00+00:00,9535.164890045404,9508.090000422037,10903.869590966111,11116.838101089277,10895.07431261467,72998.7
2026-08-21 04:00:00+00:00,10059.305658934918,10056.875107340265,11757.607812572853,11987.251077981191,11748.123891970545,74482.9
2026-08-21 08:00:00+00:00,10725.009283940803,10755.695022381155,12865.90499573205,13117.194925006093,12855.527100551206,76310.4
2026-08-21 12:00:00+00:00,10891.666839185282,10931.18612727677,13150.673538343262,13407.525413470006,13140.065943185075,76749.0
2026-08-21 16:00:00+00:00,11069.356588463328,11118.437329364895,13456.264401635779,13719.084912971872,13445.410310801732,77219.8
2026-08-21 20:00:00+00:00,10982.388686979195,11026.716142833444,13305.67810000817,13565.557440777699,13294.945475083787,76995.4
2026-08-22 00:00:00+00:00,11486.025878085278,11557.669629252952,14174.80329133587,14451.657917398697,14163.369612724426,78309.1
2026-08-22 04:00:00+00:00,11520.089682787948,11593.659719777734,14234.680941287574,14512.70506537067,14223.198964171277,78395.0
2026-08-22 08:00:00+00:00,11076.656278126025,11125.081179959621,13454.231766153245,13717.01257714748,13443.379314883456,77286.7
2026-08-22 12:00:00+00:00,11018.99964488161,11064.27704875193,13354.479252805366,13615.311751416411,13343.70726389931,77137.9
2026-08-22 16:00:00+00:00,10961.063716105898,11003.19436002379,13254.466103087056,13513.345198705656,13243.774786779222,76995.6
2026-08-22 20:00:00+00:00,11125.331968950739,11176.338987046287,13537.40165203217,13801.80689245808,13526.482114276185,77422.4
2026-08-23 00:00:00+00:00,10991.050651787438,11034.697173511715,13304.666346021231,13564.525925756621,13293.93453719776,77084.5
2026-08-23 04:00:00+00:00,10935.77119922953,10976.423252288854,13209.353189051602,13467.3511635224,13198.698261718606,76941.1
2026-08-23 08:00:00+00:00,10578.981251503505,10600.401179642278,12595.493535889684,12841.5019341217,12585.333759977311,76020.3
2026-08-23 12:00:00+00:00,11058.941485574825,11105.379821346869,12979.51580481833,13233.024719246503,12969.04626889643,77296.0
2026-08-23 16:00:00+00:00,10989.420074182444,11032.075810809572,12900.036408082875,13151.992973726332,12889.630981825134,77124.0
2026-08-23 20:00:00+00:00,11059.18644174678,11105.614836832783,12975.775567585542,13229.211429713858,12965.309048613479,77305.1
2026-08-24 00:00:00+00:00,11216.320987690158,11271.298772237957,13146.281709984003,13403.047806283821,13135.677657362026,77719.1
2026-08-24 04:00:00+00:00,10906.55701802716,10944.452351961929,12810.511923410435,13060.719945019944,12800.17870938482,76925.2
2026-08-24 08:00:00+00:00,11047.966631052188,11093.448346552055,12930.094121856728,13182.637758582312,12919.66445044849,77301.8
2026-08-24 12:00:00+00:00,11483.669326734254,11552.819539997567,13307.171640344965,13567.080152140212,13296.437810701202,78429.4
2026-08-24 16:00:00+00:00,11733.876931361396,11817.11951090636,13521.57256122295,13785.668636369675,13510.665791526833,79069.3
2026-08-24 20:00:00+00:00,11591.766936304699,11666.845450137027,13400.476125780437,13662.207010549355,13389.667034880658,78715.1
2026-08-25 00:00:00+00:00,11684.660719680467,11765.015667919419,13479.8866935096,13743.16858273214,13469.01354846451,78953.0
2026-08-25 04:00:00+00:00,12286.680775938858,12401.48379843773,13993.459661135881,14266.772381050447,13982.172257907827,80457.6
2026-08-25 08:00:00+00:00,11954.675710229625,12049.621216964293,13645.028576482846,13911.535928049956,13634.022224706321,79661.5
