entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2021-03-17 16:00:00+00:00,2021-03-21 04:00:00+00:00,long,57897.1,57011.46,21,-358.7469239472848
2021-03-30 20:00:00+00:00,2021-04-02 16:00:00+00:00,long,58794.16,58944.81,17,-111.3563375645972
2021-04-13 12:00:00+00:00,2021-04-16 04:00:00+00:00,long,63420.34,61513.57,16,-509.0587368960187
2021-05-02 12:00:00+00:00,2021-05-04 00:00:00+00:00,long,56654.38,55519.15,9,183.34926931434165
2021-05-05 16:00:00+00:00,2021-05-06 00:00:00+00:00,long,57243.4,56869.89,2,-42.138874207797926
2021-05-06 08:00:00+00:00,2021-05-06 12:00:00+00:00,long,58081.3,57173.49,1,-92.49784681653546
2021-06-15 16:00:00+00:00,2021-06-17 16:00:00+00:00,long,39950.0,37682.27,12,-541.2023466430401
2021-07-25 08:00:00+00:00,2021-07-30 20:00:00+00:00,long,34366.63,42203.25,33,4874.689158529851
2021-07-31 00:00:00+00:00,2021-08-01 20:00:00+00:00,long,41824.68,39846.78,11,-2829.089188561229
2021-08-02 00:00:00+00:00,2021-08-02 12:00:00+00:00,long,39782.41,39678.0,3,-51.79344362240954
2021-08-04 12:00:00+00:00,2021-08-05 04:00:00+00:00,long,39289.96,38889.08,4,-685.8124787886045
2021-08-05 16:00:00+00:00,2021-08-05 20:00:00+00:00,long,40694.19,40882.4,1,256.8793692491963
2021-08-08 08:00:00+00:00,2021-08-12 04:00:00+00:00,long,44458.35,45230.0,23,639.7524063180608
2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,long,46108.85,45788.25,12,-575.56467878892
2021-08-21 00:00:00+00:00,2021-08-24 12:00:00+00:00,long,48872.26,48370.25,21,-1470.9186293538223
2021-08-25 20:00:00+00:00,2021-08-26 00:00:00+00:00,long,48992.65,47945.44,1,-555.7596908579217
2021-08-27 20:00:00+00:00,2021-08-28 12:00:00+00:00,long,49083.98,48840.0,4,-136.58972111408366
2021-09-18 12:00:00+00:00,2021-09-19 08:00:00+00:00,long,48420.21,47344.16,5,-419.1597852865525
2021-10-02 12:00:00+00:00,2021-10-12 16:00:00+00:00,long,47812.24,55369.15,61,11289.69701099753
2021-10-13 20:00:00+00:00,2021-10-18 12:00:00+00:00,long,57393.65,62021.07,28,3512.6206291077033
2021-10-19 00:00:00+00:00,2021-10-21 12:00:00+00:00,long,62634.99,63040.21,15,1720.2463249253487
2021-10-21 16:00:00+00:00,2021-10-21 20:00:00+00:00,long,62869.5,62260.33,1,-294.539284922168
