,V8_base,V8_single_same_initial,V8_single_same_budget,V8_leverage_1_5,V8_maker_fee_1_2bps,V8_taker_only,V4_1_2,V4_1_2_plus_V8,V4_1_2_plus_V8_1_5,V4_1_2_plus_V8_single
2024-04-21 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-21 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-21 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-21 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-22 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-23 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-24 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-25 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-26 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-27 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-28 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-29 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-04-30 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-01 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-02 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-03 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-04 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-05 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-06 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-07 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-08 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-09 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 12:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 16:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-10 20:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-11 00:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-11 04:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-11 08:00:00+00:00,10081.022423607632,10056.299974840214,10180.510263359636,10125.131508264436,10075.313355748476,10069.02006611615,269541.13858113304,269318.79280182667,269240.416519105,267509.3131560342
2024-05-11 12:00:00+00:00,10075.500010006785,10050.777561239369,10163.206700743644,10116.6638074098,10069.692081730896,10063.731200869395,269541.13858113304,269179.59602605924,269031.4552495162,267094.0483118592
2024-05-11 16:00:00+00:00,10082.859178308434,10058.136729541016,10186.265428088816,10127.947865472332,10077.051250032546,10071.090369171045,269541.13858113304,269385.1621272853,269340.0497069654,267707.3123369967
2024-05-11 20:00:00+00:00,10082.378923841408,10057.656475073987,10184.760630758794,10127.211475289556,10076.570995565518,10070.610114704015,269541.13858113304,269371.747019173,269319.9110363147,267667.29113141104
2024-05-12 00:00:00+00:00,10077.722734479756,10053.00028571234,10170.171237425624,10120.071984935026,10071.91480620387,10065.953925342368,269541.13858113304,269241.6841296709,269124.6614957495,267279.27535127354
2024-05-12 04:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-12 08:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-12 12:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-12 16:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-12 20:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 00:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 04:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 08:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 12:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 16:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-13 20:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-14 00:00:00+00:00,10077.387054934858,10052.66460616744,10169.100565571329,10119.554418290489,10071.57912665897,10065.618245797468,269541.13858113304,269231.37113540387,269108.78922275343,267246.0031923171
2024-05-14 04:00:00+00:00,10085.399111434186,10060.231548416805,10193.13673506931,10131.57250303948,10079.030556333795,10072.773098884609,269541.13858113304,269443.51610070467,269427.4486393824,267878.9023387978
2024-05-14 08:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
2024-05-14 12:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
2024-05-14 16:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
2024-05-14 20:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
2024-05-15 00:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
2024-05-15 04:00:00+00:00,10097.393723220735,10071.559865545716,10229.114573273291,10149.56350013431,10090.358873462706,10084.101416013518,269541.13858113304,269763.0691935205,269907.31658775586,268831.4198806828
