stop_atr,take_profit_atr,trailing_atr,downside_return_threshold,downside_vol_ratio,exit_cooldown_bars,drawdown_brake_enabled,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,train_cagr,train_sharpe,train_max_drawdown,train_total_return,validation_cagr,validation_sharpe,validation_max_drawdown,validation_total_return,robust_score,train_trade_count,validation_trade_count,downside_trigger_count,fast_downside_exit_count,drawdown_profile
3.0,10.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6968712180972787,1.7642162227287759,-0.20852971249594743,3.8865128523184405,1.216565783335096,1.7745956116843729,-0.3229478659462848,3.9167341186958,1.799325610100258,108.0,79.0,1305,60,
3.5,10.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6968712180972787,1.7642162227287759,-0.20852971249594743,3.8865128523184405,1.216565783335096,1.7745956116843729,-0.3229478659462848,3.9167341186958,1.799325610100258,108.0,79.0,1305,60,
2.5,10.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6968712180972787,1.7642162227287759,-0.20852971249594743,3.8865128523184405,1.216565783335096,1.7745956116843729,-0.3229478659462848,3.9167341186958,1.799325610100258,108.0,79.0,1305,60,
2.5,12.0,2.5,-0.05,1.1,3,True,0.1,0.05,0.3,0.7224738058386164,1.8728933923452429,-0.21922944000018596,4.111069161980505,1.2128264975370548,1.7633915937420315,-0.30580658748053346,3.9001517689362135,1.7982716349096617,104.0,79.0,1385,52,tight
3.5,12.0,2.5,-0.05,1.1,3,True,0.1,0.05,0.3,0.7224738058386164,1.8728933923452429,-0.21922944000018596,4.111069161980505,1.2128264975370548,1.7633915937420315,-0.30580658748053346,3.9001517689362135,1.7982716349096617,104.0,79.0,1385,52,tight
3.0,12.0,2.5,-0.05,1.1,3,True,0.1,0.05,0.3,0.7224738058386164,1.8728933923452429,-0.21922944000018596,4.111069161980505,1.2128264975370548,1.7633915937420315,-0.30580658748053346,3.9001517689362135,1.7982716349096617,104.0,79.0,1385,52,tight
3.0,12.0,2.5,-0.05,1.3,3,True,0.15,0.075,0.3,0.7974523127803275,1.8959670960024306,-0.23302984650626657,4.808048478893243,1.245539369370504,1.7550051893683436,-0.29146186506544614,4.046171058634712,1.797980728671276,101.0,78.0,920,40,current
2.5,12.0,2.5,-0.05,1.3,3,True,0.15,0.075,0.3,0.7974523127803275,1.8959670960024306,-0.23302984650626657,4.808048478893243,1.245539369370504,1.7550051893683436,-0.29146186506544614,4.046171058634712,1.797980728671276,101.0,78.0,920,40,current
3.5,12.0,2.5,-0.05,1.3,3,True,0.15,0.075,0.3,0.7974523127803275,1.8959670960024306,-0.23302984650626657,4.808048478893243,1.245539369370504,1.7550051893683436,-0.29146186506544614,4.046171058634712,1.797980728671276,101.0,78.0,920,40,current
3.5,12.0,2.5,-0.05,1.2,3,True,0.1,0.05,0.3,0.7397718294585707,1.9063715867015116,-0.2192294400001854,4.2666171936535795,1.2084451531088165,1.7596050276064692,-0.30580658748053346,3.8807577804091684,1.7979446734980906,103.0,78.0,1123,48,tight
3.0,12.0,2.5,-0.05,1.2,3,True,0.1,0.05,0.3,0.7397718294585707,1.9063715867015116,-0.2192294400001854,4.2666171936535795,1.2084451531088165,1.7596050276064692,-0.30580658748053346,3.8807577804091684,1.7979446734980906,103.0,78.0,1123,48,tight
2.5,12.0,2.5,-0.05,1.2,3,True,0.1,0.05,0.3,0.7397718294585707,1.9063715867015116,-0.2192294400001854,4.2666171936535795,1.2084451531088165,1.7596050276064692,-0.30580658748053346,3.8807577804091684,1.7979446734980906,103.0,78.0,1123,48,tight
3.0,12.0,3.0,-0.06,1.3,3,True,0.15,0.075,0.3,0.8353838995440965,1.9527083383292654,-0.21220242245730614,5.183593376829239,1.2172752225614087,1.7301654039895784,-0.309691404642897,3.9198833820372485,1.7911409726697447,99.0,77.0,783,23,current
2.5,12.0,3.0,-0.06,1.3,3,True,0.15,0.075,0.3,0.8353838995440965,1.9527083383292654,-0.21220242245730614,5.183593376829239,1.2172752225614087,1.7301654039895784,-0.309691404642897,3.9198833820372485,1.7911409726697447,99.0,77.0,783,23,current
3.0,12.0,3.0,-0.06,1.1,3,True,0.1,0.05,0.3,0.752786030019726,1.9232931019178663,-0.21161709579567234,4.385701972743266,1.193041206114283,1.7451106607337923,-0.30725930740130447,3.8128777327994667,1.7898593188399015,102.0,79.0,1275,38,tight
2.5,12.0,3.0,-0.06,1.1,3,True,0.1,0.05,0.3,0.752786030019726,1.9232931019178663,-0.21161709579567234,4.385701972743266,1.193041206114283,1.7451106607337923,-0.30725930740130447,3.8128777327994667,1.7898593188399015,102.0,79.0,1275,38,tight
2.5,12.0,3.0,-0.06,1.2,3,True,0.1,0.05,0.3,0.7677633487975799,1.951984161419174,-0.21161709579567278,4.524956042209184,1.1886990360977898,1.7413280739173915,-0.30725930740130447,3.793829160442235,1.7890721957790712,101.0,78.0,1000,33,tight
3.0,12.0,3.0,-0.06,1.2,3,True,0.1,0.05,0.3,0.7677633487975799,1.951984161419174,-0.21161709579567278,4.524956042209184,1.1886990360977898,1.7413280739173915,-0.30725930740130447,3.793829160442235,1.7890721957790712,101.0,78.0,1000,33,tight
3.5,10.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6899900536260288,1.7525937890745897,-0.22495110268156748,3.8273016558058472,1.2395829887827041,1.794860764694364,-0.3061977747999769,4.019424066043721,1.7781162484590116,109.0,81.0,1305,60,
3.0,10.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6899900536260288,1.7525937890745897,-0.22495110268156748,3.8273016558058472,1.2395829887827041,1.794860764694364,-0.3061977747999769,4.019424066043721,1.7781162484590116,109.0,81.0,1305,60,
2.5,10.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.6899900536260288,1.7525937890745897,-0.22495110268156748,3.8273016558058472,1.2395829887827041,1.794860764694364,-0.3061977747999769,4.019424066043721,1.7781162484590116,109.0,81.0,1305,60,
2.5,12.0,2.5,-0.06,1.3,3,False,0.15,0.075,0.3,1.004803803027241,1.9341332145658363,-0.2702436000570674,7.05906301214668,1.2040160334367247,1.6835294300192407,-0.3095357777357579,3.8611914194197743,1.7493683905961552,101.0,79.0,783,23,disabled
3.0,12.0,2.5,-0.06,1.3,3,False,0.15,0.075,0.3,1.004803803027241,1.9341332145658363,-0.2702436000570674,7.05906301214668,1.2040160334367247,1.6835294300192407,-0.3095357777357579,3.8611914194197743,1.7493683905961552,101.0,79.0,783,23,disabled
3.5,12.0,2.5,-0.06,1.3,3,False,0.15,0.075,0.3,1.004803803027241,1.9341332145658363,-0.2702436000570674,7.05906301214668,1.2040160334367247,1.6835294300192407,-0.3095357777357579,3.8611914194197743,1.7493683905961552,101.0,79.0,783,23,disabled
3.0,12.0,2.5,-0.05,1.3,3,False,0.15,0.075,0.3,0.9815593075016547,1.9082328485235733,-0.2745023188761193,6.781959906534041,1.1993164092274893,1.6804617455749993,-0.3095357777357579,3.8404730517751444,1.7395224476372706,101.0,78.0,920,40,disabled
3.5,12.0,2.5,-0.05,1.3,3,False,0.15,0.075,0.3,0.9815593075016547,1.9082328485235733,-0.2745023188761193,6.781959906534041,1.1993164092274893,1.6804617455749993,-0.3095357777357579,3.8404730517751444,1.7395224476372706,101.0,78.0,920,40,disabled
2.5,12.0,2.5,-0.05,1.3,3,False,0.15,0.075,0.3,0.9815593075016547,1.9082328485235733,-0.2745023188761193,6.781959906534041,1.1993164092274893,1.6804617455749993,-0.3095357777357579,3.8404730517751444,1.7395224476372706,101.0,78.0,920,40,disabled
2.5,12.0,3.0,-0.06,1.3,3,False,0.15,0.075,0.3,1.0187155198135498,1.9509816611483053,-0.2507357511648345,7.228013011608171,1.1716340614058662,1.656535772965579,-0.31478272924747497,3.7193332631634695,1.7349110013458717,99.0,77.0,783,23,disabled
3.0,12.0,3.0,-0.06,1.3,3,False,0.15,0.075,0.3,1.0187155198135498,1.9509816611483053,-0.2507357511648345,7.228013011608171,1.1716340614058662,1.656535772965579,-0.31478272924747497,3.7193332631634695,1.7349110013458717,99.0,77.0,783,23,disabled
2.5,12.0,2.5,-0.06,1.3,3,True,0.2,0.1,0.5,0.9233333838025259,1.9673845360479485,-0.23927737440016872,6.115878395638197,1.1639080754145104,1.6520089412387566,-0.3095357777357589,3.685797970051696,1.7170369307991775,101.0,79.0,783,23,mild
3.5,12.0,2.5,-0.06,1.3,3,True,0.2,0.1,0.5,0.9233333838025259,1.9673845360479485,-0.23927737440016872,6.115878395638197,1.1639080754145104,1.6520089412387566,-0.3095357777357589,3.685797970051696,1.7170369307991775,101.0,79.0,783,23,mild
3.0,12.0,2.5,-0.06,1.3,3,True,0.2,0.1,0.5,0.9233333838025259,1.9673845360479485,-0.23927737440016872,6.115878395638197,1.1639080754145104,1.6520089412387566,-0.3095357777357589,3.685797970051696,1.7170369307991775,101.0,79.0,783,23,mild
3.5,12.0,2.5,-0.05,1.3,3,True,0.2,0.1,0.5,0.8969127838646875,1.9330662453124823,-0.24151068750758053,5.826616841600591,1.1592939734191066,1.6489179618437373,-0.3095357777357589,3.665827128199182,1.7075451748628845,101.0,78.0,920,40,mild
3.0,12.0,2.5,-0.05,1.3,3,True,0.2,0.1,0.5,0.8969127838646875,1.9330662453124823,-0.24151068750758053,5.826616841600591,1.1592939734191066,1.6489179618437373,-0.3095357777357589,3.665827128199182,1.7075451748628845,101.0,78.0,920,40,mild
2.5,12.0,2.5,-0.05,1.3,3,True,0.2,0.1,0.5,0.8969127838646875,1.9330662453124823,-0.24151068750758053,5.826616841600591,1.1592939734191066,1.6489179618437373,-0.3095357777357589,3.665827128199182,1.7075451748628845,101.0,78.0,920,40,mild
2.5,12.0,3.0,-0.06,1.3,3,True,0.2,0.1,0.5,0.9361557186225351,1.9848912753621362,-0.2245033723190748,6.25915912326722,1.1321153798476988,1.6249967216250936,-0.31513769809993264,3.5490581046010874,1.6999761791900632,99.0,77.0,783,23,mild
3.0,12.0,3.0,-0.06,1.3,3,True,0.2,0.1,0.5,0.9361557186225351,1.9848912753621362,-0.2245033723190748,6.25915912326722,1.1321153798476988,1.6249967216250936,-0.31513769809993264,3.5490581046010874,1.6999761791900632,99.0,77.0,783,23,mild
3.0,12.0,2.5,-0.06,1.3,3,True,0.1,0.05,0.3,0.7532188506673707,1.9238955992544662,-0.21377841248219975,4.389692983665146,1.0797269865384087,1.6456630383408442,-0.30580658748053424,3.328155669066205,1.6894176022332186,101.0,79.0,783,23,tight
2.5,12.0,2.5,-0.06,1.3,3,True,0.1,0.05,0.3,0.7532188506673707,1.9238955992544662,-0.21377841248219975,4.389692983665146,1.0797269865384087,1.6456630383408442,-0.30580658748053424,3.328155669066205,1.6894176022332186,101.0,79.0,783,23,tight
3.5,12.0,2.5,-0.06,1.3,3,True,0.1,0.05,0.3,0.7532188506673707,1.9238955992544662,-0.21377841248219975,4.389692983665146,1.0797269865384087,1.6456630383408442,-0.30580658748053424,3.328155669066205,1.6894176022332186,101.0,79.0,783,23,tight
2.5,12.0,2.5,-0.05,1.3,3,True,0.1,0.05,0.3,0.7282895810447132,1.8833245185669518,-0.21516670465541587,4.16301930207874,1.0752923839101767,1.6424484394617485,-0.305806587480534,3.309709096479751,1.6805230033429832,101.0,78.0,920,40,tight
3.0,12.0,2.5,-0.05,1.3,3,True,0.1,0.05,0.3,0.7282895810447132,1.8833245185669518,-0.21516670465541587,4.16301930207874,1.0752923839101767,1.6424484394617485,-0.305806587480534,3.309709096479751,1.6805230033429832,101.0,78.0,920,40,tight
3.5,12.0,2.5,-0.05,1.3,3,True,0.1,0.05,0.3,0.7282895810447132,1.8833245185669518,-0.21516670465541587,4.16301930207874,1.0752923839101767,1.6424484394617485,-0.305806587480534,3.309709096479751,1.6805230033429832,101.0,78.0,920,40,tight
2.5,12.0,3.0,-0.06,1.3,3,True,0.1,0.05,0.3,0.7569589511355965,1.9304995924588941,-0.2075147496594104,4.424262371784589,1.0616633745375528,1.6287075772459676,-0.307259307401305,3.2532633315524917,1.6763419926433818,99.0,77.0,783,23,tight
3.0,12.0,3.0,-0.06,1.3,3,True,0.1,0.05,0.3,0.7569589511355965,1.9304995924588941,-0.2075147496594104,4.424262371784589,1.0616633745375528,1.6287075772459676,-0.307259307401305,3.2532633315524917,1.6763419926433818,99.0,77.0,783,23,tight
2.5,8.0,3.0,-0.05,1.2,3,True,0.15,0.075,0.3,0.6111006814932729,1.6193668170024602,-0.21748977784356316,3.1823011370165197,1.154407608876542,1.7483353630280227,-0.29684616322069546,3.6447243935177713,1.632842064379333,111.0,80.0,1123,48,
3.0,8.0,3.0,-0.05,1.2,3,True,0.15,0.075,0.3,0.6111006814932729,1.6193668170024602,-0.21748977784356316,3.1823011370165197,1.154407608876542,1.7483353630280227,-0.29684616322069546,3.6447243935177713,1.632842064379333,111.0,80.0,1123,48,
3.5,8.0,3.0,-0.05,1.2,3,True,0.15,0.075,0.3,0.6111006814932729,1.6193668170024602,-0.21748977784356316,3.1823011370165197,1.154407608876542,1.7483353630280227,-0.29684616322069546,3.6447243935177713,1.632842064379333,111.0,80.0,1123,48,
2.5,8.0,3.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6040491602860454,1.6058568458951417,-0.22311360322856255,3.1276212915373485,1.15006349245246,1.7443397813908688,-0.29684616322069546,3.6260036462428262,1.6151098763380696,111.0,80.0,1123,48,
3.0,8.0,3.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6001682844042715,1.5983324504252265,-0.22311360322856177,3.0977320483218422,1.15006349245246,1.7443397813908688,-0.29684616322069546,3.6260036462428262,1.6068093056917998,111.0,80.0,1123,48,
3.5,8.0,3.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6001682844042715,1.5983324504252265,-0.22311360322856177,3.0977320483218422,1.15006349245246,1.7443397813908688,-0.29684616322069546,3.6260036462428262,1.6068093056917998,111.0,80.0,1123,48,
3.5,8.0,2.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6022195249062192,1.6031146145872088,-0.23700011225501194,3.113511991165268,1.1842143712446798,1.7758137384255397,-0.29146186506544414,3.774195148495762,1.6050584634409466,112.0,82.0,1123,48,
3.0,8.0,2.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6022195249062192,1.6031146145872088,-0.23700011225501194,3.113511991165268,1.1842143712446798,1.7758137384255397,-0.29146186506544414,3.774195148495762,1.6050584634409466,112.0,82.0,1123,48,
2.5,8.0,2.5,-0.05,1.2,3,True,0.15,0.075,0.3,0.6022195249062192,1.6031146145872088,-0.23700011225501194,3.113511991165268,1.1842143712446798,1.7758137384255397,-0.29146186506544414,3.774195148495762,1.6050584634409466,112.0,82.0,1123,48,
3.0,8.0,3.0,-0.04,1.2,3,True,0.15,0.075,0.3,0.585716613791617,1.568652586783898,-0.21786110819154603,2.9876993861952927,1.1478819767635429,1.7446141045718322,-0.3061977747999769,3.6166167813221746,1.5768653554464485,113.0,81.0,1305,59,
3.5,8.0,3.0,-0.04,1.2,3,True,0.15,0.075,0.3,0.585716613791617,1.568652586783898,-0.21786110819154603,2.9876993861952927,1.1478819767635429,1.7446141045718322,-0.3061977747999769,3.6166167813221746,1.5768653554464485,113.0,81.0,1305,59,
2.5,8.0,3.0,-0.04,1.2,3,True,0.15,0.075,0.3,0.585716613791617,1.568652586783898,-0.21786110819154603,2.9876993861952927,1.1478819767635429,1.7446141045718322,-0.3061977747999769,3.6166167813221746,1.5768653554464485,113.0,81.0,1305,59,
2.5,8.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5805687863513393,1.5586438268886793,-0.22083401110759404,2.9489857207832886,1.1414490922734295,1.7386932430835667,-0.3061977747999769,3.588992190558539,1.5643405786051503,113.0,81.0,1305,59,
3.0,8.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5805687863513393,1.5586438268886793,-0.22083401110759404,2.9489857207832886,1.1414490922734295,1.7386932430835667,-0.3061977747999769,3.588992190558539,1.5643405786051503,113.0,81.0,1305,59,
3.5,8.0,3.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5805687863513393,1.5586438268886793,-0.22083401110759404,2.9489857207832886,1.1414490922734295,1.7386932430835667,-0.3061977747999769,3.588992190558539,1.5643405786051503,113.0,81.0,1305,59,
3.0,8.0,3.0,-0.06,1.2,3,True,0.15,0.075,0.3,0.5762879405182222,1.5569418281472198,-0.21628050258182718,2.9169835738587486,1.192447643669495,1.7810548466924303,-0.29684616322069546,3.810271616787306,1.5640591649599507,108.0,79.0,1000,33,
3.5,8.0,3.0,-0.06,1.2,3,True,0.15,0.075,0.3,0.5762879405182222,1.5569418281472198,-0.21628050258182718,2.9169835738587486,1.192447643669495,1.7810548466924303,-0.29684616322069546,3.810271616787306,1.5640591649599507,108.0,79.0,1000,33,
2.5,8.0,3.0,-0.06,1.2,3,True,0.15,0.075,0.3,0.5762879405182222,1.5569418281472198,-0.21628050258182718,2.9169835738587486,1.192447643669495,1.7810548466924303,-0.29684616322069546,3.810271616787306,1.5640591649599507,108.0,79.0,1000,33,
2.5,8.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5741592523448602,1.5468378307416564,-0.23700011225501239,2.901134793832827,1.1613921563777008,1.7573119388985847,-0.3061977747999769,3.674903232796998,1.5431696250831222,114.0,83.0,1305,59,
3.0,8.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5741592523448602,1.5468378307416564,-0.23700011225501239,2.901134793832827,1.1613921563777008,1.7573119388985847,-0.3061977747999769,3.674903232796998,1.5431696250831222,114.0,83.0,1305,59,
3.5,8.0,2.5,-0.04,1.2,3,True,0.15,0.075,0.3,0.5741592523448602,1.5468378307416564,-0.23700011225501239,2.901134793832827,1.1613921563777008,1.7573119388985847,-0.3061977747999769,3.674903232796998,1.5431696250831222,114.0,83.0,1305,59,
2.5,8.0,3.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5664720055638954,1.5376333353345246,-0.22191301891132886,2.8442567574656663,1.1880268238680007,1.7770625536546392,-0.29684616322069546,3.790883624813561,1.5399712269916392,108.0,79.0,1000,33,
2.5,8.0,2.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5683304399993918,1.5417933870164313,-0.2358209878642601,2.8579563127965986,1.2227806993318433,1.8085170768421839,-0.29146186506544414,3.9443569671998766,1.5375489810841796,110.0,81.0,1000,33,
3.0,8.0,2.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5683304399993918,1.5417933870164313,-0.2358209878642601,2.8579563127965986,1.2227806993318433,1.8085170768421839,-0.29146186506544414,3.9443569671998766,1.5375489810841796,110.0,81.0,1000,33,
3.5,8.0,2.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5683304399993918,1.5417933870164313,-0.2358209878642601,2.8579563127965986,1.2227806993318433,1.8085170768421839,-0.29146186506544414,3.9443569671998766,1.5375489810841796,110.0,81.0,1000,33,
3.0,8.0,3.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5626820447719314,1.5300883592771994,-0.22191301891132797,2.816419434927786,1.1880268238680007,1.7770625536546392,-0.29684616322069546,3.790883624813561,1.5316682587759218,108.0,79.0,1000,33,
3.5,8.0,3.5,-0.06,1.2,3,True,0.15,0.075,0.3,0.5626820447719314,1.5300883592771994,-0.22191301891132797,2.816419434927786,1.1880268238680007,1.7770625536546392,-0.29684616322069546,3.790883624813561,1.5316682587759218,108.0,79.0,1000,33,
