ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,train_cagr,train_sharpe,train_sortino,train_max_drawdown,train_average_leverage,train_turnover_multiple,validation_cagr,validation_sharpe,validation_sortino,validation_max_drawdown,validation_average_leverage,validation_turnover_multiple,pre_cagr,pre_sharpe,pre_sortino,pre_max_drawdown,pre_average_leverage,pre_turnover_multiple
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.275,0.45,False,360,0.2,0.1,0.5,0.8623666161073393,1.7459338454869229,3.1397002826703937,-0.2559567631193378,0.27529929925383606,341.99883829855423,1.5426570396607442,1.9088119857340682,3.609360759971744,-0.32891168152912653,0.5565626317814765,348.6318850672292,1.1092933539810734,1.7971877852760914,3.320462109889417,-0.3289116815291273,0.3878354219017316,690.6307233657834
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.6,1.275,0.5,False,360,0.2,0.1,0.5,0.8668516045100931,1.7444415008290557,3.131000729518515,-0.26094848556786465,0.2790869213386509,342.5016304262439,1.5524887389512805,1.909036345429515,3.6033258583551024,-0.3325982503165821,0.5651783965021477,348.001833309779,1.1156027110382616,1.796622542905793,3.313154805701045,-0.33259825031658263,0.39355482957319726,690.5034637360229
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.275,0.35,False,360,0.2,0.1,0.5,0.8619698324430549,1.7194541627433793,3.086301627663822,-0.2737783464116901,0.27814378680113316,336.25577460287536,1.7267307594907786,2.012544090082254,3.816617750034428,-0.3044381583229646,0.5650359251945781,333.1763213071375,1.1688270713660214,1.8340883953586684,3.39091673786874,-0.3044381583229643,0.3929320479755219,669.4320959100129
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.275,0.4,False,360,0.2,0.1,0.5,0.8639523389575459,1.7183402429542733,3.080148924410199,-0.27624755191197026,0.2810962847342216,337.707147653288,1.725689055409903,2.0079394709307854,3.804119137197702,-0.30942188256867886,0.571345715032328,333.6401483604592,1.1698802550673992,1.8313308647761128,3.3818357898186377,-0.30942188256867886,0.39722783019011415,671.3472960137473
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.275,0.45,False,360,0.2,0.1,0.5,0.8658177418330131,1.7166015099774508,3.0722099713175095,-0.27874282486913615,0.2840487826673101,339.15852070370056,1.7243212684397569,2.002652214467049,3.7895886837103094,-0.31439517545595086,0.5776555048700778,334.103975413781,1.1707466821179082,1.827931470870414,3.370882646826218,-0.31439517545595086,0.4015236124047064,673.2624961174815
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.625,1.275,0.5,False,360,0.2,0.1,0.5,0.8676312031220941,1.7143363016000963,3.062702660548308,-0.2812639235039893,0.28700577902763336,340.60989375411316,1.7226054394669754,1.996686105373092,3.7730768927461296,-0.3193577910497638,0.5839640832096067,334.5678024671027,1.1714646603586512,1.8239419114053184,3.358194501414709,-0.3193577910497639,0.405821608451291,675.1776962212159
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.275,0.35,False,360,0.2,0.1,0.5,0.8724947509578374,1.714170206016688,3.0651875707593215,-0.2843025389599405,0.28629660874100155,352.8503300379748,1.5656670552147927,1.8939976437071342,3.5292524741655673,-0.3274571021467899,0.5836395733329712,328.51591910077366,1.1238073430554945,1.7752315895684423,3.2445666550217984,-0.32745710214679,0.405266344437077,681.3662491387486
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.275,0.4,False,360,0.2,0.1,0.5,0.8733475946845186,1.7125955586995643,3.058534813410854,-0.2859420624721658,0.2886174298560061,353.05012077974504,1.5737585660567563,1.8966108051590884,3.5334960617179605,-0.326300950856225,0.5883971005049361,329.49090219409754,1.127065295614921,1.7756729321646803,3.2431836902350204,-0.32630095085622435,0.4085621147188238,682.5410229738425
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.275,0.45,False,360,0.2,0.1,0.5,0.8741106435089456,1.7105663629463352,3.0504691476717536,-0.28761065761716886,0.29093825097101067,353.24991152151523,1.5816348163394833,1.8986909494428361,3.5364526954493307,-0.327206801300421,0.5931546276769009,330.46588528742154,1.1301872771985502,1.7756283759915126,3.2404743786432912,-0.32720680130042,0.41185788500057047,683.7157968089367
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.05,6.0,1.25,0.65,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.5,True,24,0.4,0.65,1.275,0.5,False,360,0.2,0.1,0.5,0.8748495132577727,1.7081740751012426,3.0411844763855145,-0.2893081860225897,0.2932635705132501,353.4497022632853,1.5892725227185003,1.9002293864461166,3.5381120488219007,-0.3310070132314007,0.5979109433506447,331.4408683807454,1.1332105622408872,1.7751403561271413,3.2365325148017847,-0.3310070132313998,0.41515586911430946,684.8905706440308
