ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,short_scale,short_momentum_gate_enabled,rebalance_bars,vol_risk_enabled,realized_vol_period,vol_baseline_period,vol_shock_enter,vol_shock_exit,vol_shock_scale,vol_momentum_period,momentum_factor_enabled,momentum_factor_period,momentum_factor_threshold,momentum_factor_scale,funding_factor_enabled,funding_lookback,funding_high_threshold,funding_factor_scale,downside_allocation_enabled,downside_vol_period,downside_calm_threshold,downside_stress_threshold,downside_calm_boost,downside_stress_scale,drawdown_brake_enabled,price_drawdown_lookback,price_drawdown_enter,price_drawdown_exit,price_drawdown_scale,robust_score,train_total_return,train_cagr,train_annualized_volatility,train_sharpe,train_sortino,train_max_drawdown,train_trade_count,train_win_rate,train_final_equity,train_max_leverage_observed,train_average_leverage,train_turnover_multiple,train_rebalance_events,validation_total_return,validation_cagr,validation_annualized_volatility,validation_sharpe,validation_sortino,validation_max_drawdown,validation_trade_count,validation_win_rate,validation_final_equity,validation_max_leverage_observed,validation_average_leverage,validation_turnover_multiple,validation_rebalance_events,pre_total_return,pre_cagr,pre_annualized_volatility,pre_sharpe,pre_sortino,pre_max_drawdown,pre_trade_count,pre_win_rate,pre_final_equity,pre_max_leverage_observed,pre_average_leverage,pre_turnover_multiple,pre_rebalance_events,holdout_total_return,holdout_cagr,holdout_annualized_volatility,holdout_sharpe,holdout_sortino,holdout_max_drawdown,holdout_trade_count,holdout_win_rate,holdout_final_equity,holdout_max_leverage_observed,holdout_average_leverage,holdout_turnover_multiple,holdout_rebalance_events
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.7064931335408373,5.884587849308983,0.9022667185286146,0.4101449737865802,1.7671394561980587,3.2480665536030933,-0.27951380757010613,90.0,0.43333333333333335,68845.87849308983,6.059871996142064,0.2664592260125349,377.7404111832911,460.0,6.782911565762719,1.7884818546275376,0.6019533573725653,1.991464850483439,3.8110747079720566,-0.3143341172282219,73.0,0.3561643835616438,77829.11565762719,6.5,0.5701708136190086,363.8650177429139,326.0,52.58213839789643,1.2166319477483798,0.49584719203556227,1.8439903206029609,3.4644953615208864,-0.31433411722822224,163.0,0.3987730061349693,535821.3839789643,6.5,0.3879771080816823,741.6054289262049,786.0,0.26754049306472116,0.1619709855172431,0.39581857959799827,0.575346054636068,0.9194499881476013,-0.2975472277506266,55.0,0.3090909090909091,12675.404930647212,4.491383327994463,0.43137115726265585,264.04241706436886,201.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.7062178252752354,5.905040400933306,0.9041484476029618,0.41515094433727084,1.7531906156469326,3.2031129295668475,-0.2795138075701066,89.0,0.42696629213483145,69050.40400933306,5.496850745953556,0.2723956016728344,361.2268206350552,456.0,6.925842302562975,1.813958486214624,0.6023744055417564,2.005601212358974,3.835947099965732,-0.3095656068546997,73.0,0.3424657534246575,79258.42302562975,6.5,0.5689257235476545,355.87003231731654,322.0,53.728261310623424,1.2260315898925596,0.4985438991089667,1.8451981232100454,3.4564612234533962,-0.30956560685469936,162.0,0.3888888888888889,547282.6131062342,6.5,0.3910401113009096,717.0968529523718,778.0,0.26076108552978194,0.15803193186552567,0.395466910384599,0.5669263205930603,0.9056480868343012,-0.290791711194607,54.0,0.3333333333333333,12607.61085529782,4.491383327994463,0.42909590960568683,259.79253828057443,198.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.705957667384538,5.934919659972033,0.9068908092503365,0.4159866606287712,1.7539627457032885,3.2015806285367217,-0.28195644094182004,89.0,0.42696629213483145,69349.19659972034,5.496850745953556,0.2753711381304039,362.7955373288291,456.0,6.928281853863527,1.8143913195102725,0.6035280279348157,2.003166099992033,3.8293172274289713,-0.31473457090503665,73.0,0.3424657534246575,79282.81853863527,6.5,0.575331589383406,356.384279367566,322.0,53.98199769815771,1.2280912224121976,0.49951878158147334,1.844418118013967,3.4525104496298233,-0.3147345709050381,162.0,0.3888888888888889,549819.9769815771,6.5,0.3953881550247359,719.1798166963952,778.0,0.258162449975887,0.15651998236437747,0.3968405795300713,0.5630405599746529,0.8998132391034969,-0.28943008526070846,54.0,0.3333333333333333,12581.62449975887,4.491383327994463,0.43709718085201166,261.3288575591028,198.0
30,120,20,14,27.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7057873002894626,5.873978564280938,0.9012891470403248,0.4144663689323367,1.7517761653529762,3.2026799836068016,-0.27709889616842664,89.0,0.42696629213483145,68739.78564280938,5.496850745953556,0.2694200652152647,359.6581039412814,456.0,6.921438051858587,1.8131769006290468,0.6014273397966253,2.0073560348469717,3.840498717301423,-0.30969681974648755,73.0,0.3424657534246575,79214.38051858587,6.5,0.562519857711903,355.35578526706706,322.0,53.451795366755235,1.223778741254339,0.49774434105645954,1.8453308870275942,3.458435304464316,-0.3096968197464871,162.0,0.3888888888888889,544517.9536675523,6.5,0.3866920675770833,715.0138892083485,778.0,0.2631671423136732,0.15943081549549643,0.39433885093618254,0.5704812551669207,0.9109026257261734,-0.29303228100972756,54.0,0.3333333333333333,12631.671423136733,4.491383327994463,0.421094638359362,258.256219002046,198.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.7056823144863547,5.903635199305557,0.9040192815452264,0.4150100465700235,1.753492276712511,3.201632026632656,-0.2776464217158062,90.0,0.43333333333333335,69036.35199305558,6.059871996142064,0.2722288263826875,371.4683952648193,456.0,7.002482230965537,1.8275245129943456,0.6033047125090619,2.0114192090933103,3.8429217347197997,-0.3131158732914149,73.0,0.3561643835616438,80024.82230965537,6.5,0.5731223291629282,358.02203078999713,325.0,54.24621801151103,1.230227888573883,0.498923945008536,1.8479566497898585,3.458493617361838,-0.31311587329141466,163.0,0.3987730061349693,552462.1801151104,6.5,0.39261916602820257,729.4904260548165,781.0,0.30540617856179497,0.18383174195022023,0.39423336648065316,0.6232826379687777,1.0005822381714249,-0.28821325033319944,55.0,0.3090909090909091,13054.06178561795,4.491383327994463,0.4291614398083986,261.53676901383443,201.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7053472142815083,6.208414172363194,0.9316339608208357,0.42091029122237067,1.768920546217875,3.223818888813862,-0.26041147230071315,93.0,0.40860215053763443,72084.14172363194,5.496850745953556,0.2816650663432712,374.08144490455965,473.0,6.641732547294654,1.7630866518443216,0.6043351560445842,1.9709312836156112,3.74769453754774,-0.3035233617861339,73.0,0.3287671232876712,76417.32547294654,6.5,0.568945227799017,359.01523785891516,322.0,54.084773195327855,1.2289233095893497,0.5023716118850683,1.8375478179047933,3.426861643891038,-0.3035233617861349,166.0,0.37349397590361444,550847.7319532785,6.5,0.396608579219106,733.0966827634747,795.0,0.2992683279438373,0.18030417185053382,0.3937397475351176,0.6160092779448689,0.9878732049631997,-0.27547524248548605,53.0,0.33962264150943394,12992.683279438374,4.491383327994463,0.42642211124918733,255.5868725505818,197.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7048862239606937,6.000563249036015,0.9128881275337462,0.4137331056616667,1.7687882628088472,3.2465140445808096,-0.2699807960557553,90.0,0.43333333333333335,70005.63249036015,6.059871996142064,0.2679692894916325,369.2841249385095,457.0,6.399338492875066,1.7189312606337466,0.5909249653811185,1.9748273047264344,3.8000508345131228,-0.3015562686053671,73.0,0.3424657534246575,73993.38492875066,6.5,0.5518806907208604,359.6158277176045,328.0,50.79953712039886,1.2016875883157097,0.4923124292635722,1.839950937520099,3.464220326228831,-0.301556268605367,163.0,0.39263803680981596,517995.3712039886,6.5,0.3815649295017944,728.8999526561139,785.0,0.2829918704845211,0.17091997217366428,0.39304508010821604,0.5961608374809378,0.9527636175554615,-0.28238901315402365,55.0,0.3090909090909091,12829.918704845211,4.491383327994463,0.4220681994833296,259.2657502492911,197.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7033808766876068,5.841862285391854,0.8983237110410454,0.409469145557071,1.7643136474629033,3.245016744692067,-0.27709889616842776,90.0,0.43333333333333335,68418.62285391854,6.059871996142064,0.2634917157674916,375.8298295830298,460.0,6.731992405933549,1.7793493217826577,0.6009825784600171,1.9882592009267608,3.805770610966346,-0.3130905273643858,73.0,0.3561643835616438,77319.92405933549,6.5,0.5637003116690666,363.52399847186007,326.0,51.90122723309303,1.210971192826971,0.49504031884528704,1.8410274409741585,3.460446563261759,-0.31309052736438525,163.0,0.3987730061349693,529012.2723309303,6.5,0.38360801768541786,739.3538280548898,786.0,0.26989913473734095,0.16333961903672023,0.39468797315915133,0.5788458771731102,0.9246076847302045,-0.29976645516645417,55.0,0.3090909090909091,12698.991347373409,4.491383327994463,0.42321421252502556,262.5113455045572,201.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7033498595011554,6.26756303360938,0.9369025345476762,0.42070907689865167,1.7760262316797983,3.2407149828794735,-0.26317466694824787,93.0,0.40860215053763443,72675.6303360938,5.496850745953556,0.28622978988289904,378.16655027186664,478.0,6.4827345071334745,1.7342035232852195,0.6052824661437984,1.9513996925815533,3.7134151968999785,-0.31482830612067436,73.0,0.3287671232876712,74827.34507133474,6.5,0.5797175415348488,363.36128174036503,323.0,53.38124469435654,1.2232023770008356,0.5027253703693595,1.8314751195258787,3.418749057148561,-0.3148283061206747,166.0,0.37349397590361444,543812.4469435654,6.5,0.40365701837637213,741.5278320122317,801.0,0.26534447927424987,0.1606958790134856,0.39773056309475086,0.5717338461035307,0.9138416465434605,-0.2764062890361504,53.0,0.33962264150943394,12653.444792742499,4.491383327994463,0.444317432959934,261.18052596280893,197.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7028175690660832,5.8627775777925795,0.9002559621736836,0.4143285514279615,1.7509204812113452,3.198924781202204,-0.2752253008243849,90.0,0.43333333333333335,68627.7757779258,6.059871996142064,0.26923788376032903,369.5998142848609,456.0,6.951843676167669,1.8185683120585256,0.602327044982316,2.0084458850520837,3.8381028795172893,-0.3084229233738073,73.0,0.3561643835616438,79518.43676167668,6.5,0.5666123476875198,357.67957209345855,325.0,53.57173448291561,1.224757214996763,0.49811088096690165,1.8452330141426487,3.4548699101436022,-0.30842292337380683,163.0,0.3987730061349693,545717.3448291561,6.5,0.388220222638696,727.2793863783193,781.0,0.30795126155734964,0.18529267718089337,0.3930972030705732,0.6270851132903591,1.0062347564738852,-0.2903700339615386,55.0,0.3090909090909091,13079.512615573496,4.491383327994463,0.42100900092785376,259.99841834748906,201.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.7027469382721796,6.289929523352053,0.9388873379628055,0.4152266362655611,1.7963677614531035,3.308256463343004,-0.25505977395258383,94.0,0.40425531914893614,72899.29523352053,6.059871996142064,0.27443866585489063,390.3786261776703,477.0,5.949275083563743,1.634982572784791,0.5925311105180049,1.9181918242986127,3.6736816059072535,-0.3016178555671699,73.0,0.3287671232876712,69492.75083563743,6.5,0.5552727876870338,368.9906521800199,329.0,49.65972559756597,1.1919149667343958,0.493832403535912,1.8267908462457425,3.4355235972397766,-0.3016178555671696,167.0,0.3712574850299401,506597.2559756597,6.5,0.3868030572392894,759.3692783576902,806.0,0.27964467654543523,0.16898474453729584,0.3936846168238902,0.5916443960258152,0.9452476247130437,-0.2752237115711388,55.0,0.3090909090909091,12796.446765454351,4.491383327994463,0.4289990184595744,259.71860428156424,198.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7026890348471964,6.2187124943208545,0.9325533313362429,0.41571038586422304,1.7869437740047442,3.2800455774476585,-0.26317466694824965,94.0,0.40425531914893614,72187.12494320855,6.059871996142064,0.28030138601560406,395.5952982342378,481.0,6.391942649329925,1.7175727171678625,0.6048922174953517,1.9421716719898172,3.698319871636325,-0.31951411498722837,73.0,0.3424657534246575,73919.42649329925,6.5,0.581026523514343,371.1830393867667,326.0,52.36030876002131,1.214794119782908,0.5000358599913303,1.8310453494291665,3.4282174936336047,-0.31951411498722737,167.0,0.3772455089820359,533603.0876002131,6.5,0.4006243611177268,766.7783376210047,807.0,0.2685023016407042,0.16252920056659015,0.3980907819689878,0.5755367193437326,0.9202881950037806,-0.2855847796527533,55.0,0.3090909090909091,12685.023016407042,4.491383327994463,0.4468799643192728,266.336426129295,202.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.7010383822580193,6.342052199077865,0.9434970036507848,0.4196605366214493,1.787460724906278,3.2745021514905943,-0.25591926717900315,94.0,0.40425531914893614,73420.52199077865,6.059871996142064,0.2846486770585191,388.3770466276758,477.0,6.076351872899883,1.6589545314539218,0.5949703126726062,1.9279645576771227,3.689502375819815,-0.3114393086735381,73.0,0.3287671232876712,70763.51872899882,6.5,0.5692663257369815,367.14703452014095,329.0,50.95494482987306,1.2030066741938925,0.49724241074644915,1.8278046682933327,3.427563771180539,-0.3114393086735383,167.0,0.3712574850299401,519549.44829873054,6.5,0.3985268933606297,755.5240811478168,806.0,0.2738744049927053,0.16564421488479208,0.39617867361553677,0.5831795278439954,0.932526239071276,-0.27061155040424645,55.0,0.3090909090909091,12738.744049927054,4.491383327994463,0.44537943191218937,262.9843549678678,198.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.7000033207952479,6.189818431606097,0.9299716273688567,0.41974264412731394,1.7706120982611948,3.232773396526713,-0.26272808256795643,93.0,0.40860215053763443,71898.18431606097,5.496850745953556,0.283101074141485,376.36021707527357,478.0,6.484923364215443,1.7346032176399242,0.6041373563462343,1.9542029874271771,3.720542501579877,-0.3096443109868744,73.0,0.3287671232876712,74849.23364215443,6.5,0.5733566385653521,363.0828637979797,323.0,52.81523996319545,1.2185566145281097,0.5016891107673516,1.83005724552775,3.4180328413569243,-0.30964431098687395,166.0,0.37349397590361444,538152.3996319545,6.5,0.39923507391917895,739.4430808732534,801.0,0.26709534651062694,0.16171257849656828,0.39636250376827437,0.5745488349251333,0.9179543536007925,-0.27825629824739695,53.0,0.33962264150943394,12670.95346510627,4.491383327994463,0.436275071516536,259.67540799004695,197.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.69992375450213,6.136904934303103,0.9252257808787607,0.41587018603150383,1.777298831981442,3.257642072499295,-0.2604114723007127,94.0,0.40425531914893614,71369.04934303103,6.059871996142064,0.27573767017723383,390.81923734334043,477.0,6.469963428493375,1.7318703044761699,0.6039528572830116,1.9529731279854934,3.715613532667195,-0.30848599268640176,73.0,0.3424657534246575,74699.63428493375,6.5,0.5701586921106564,367.1682463394379,326.0,52.312418851877936,1.214396556465175,0.49966204387049873,1.8317050952249219,3.4257347055813487,-0.3084859926864023,167.0,0.3772455089820359,533124.1885187794,6.5,0.39353830894753045,757.9874836827784,803.0,0.3045389511319918,0.18333369518333886,0.3937366748717961,0.6225191428301494,0.9985758489626341,-0.2832844223807206,55.0,0.3090909090909091,13045.389511319918,4.491383327994463,0.42793981990409863,260.45127237976226,202.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.6988765255842675,6.192352165918569,0.9301982946217042,0.42031426060696797,1.76906784643282,3.2260042079700426,-0.2612647997377602,94.0,0.40425531914893614,71923.52165918569,6.059871996142064,0.2859947600467796,388.80656228977614,477.0,6.609144544678995,1.7571914829164146,0.6063467899915923,1.9628491622703952,3.731961831293443,-0.31789663435628435,73.0,0.3424657534246575,76091.44544678995,6.5,0.5841310933753494,365.34149185933467,326.0,53.727647246709445,1.2260265961460273,0.50304142533375,1.8331734623071685,3.419306602022132,-0.3178966343562829,167.0,0.3772455089820359,547276.4724670944,6.5,0.40528193008683683,754.1480541491107,803.0,0.29940151074892807,0.18038077999783786,0.39624946734511196,0.614766917968183,0.9869812266822515,-0.2789428715021296,55.0,0.3090909090909091,12994.01510748928,4.491383327994463,0.44435557724571234,263.76932746805625,202.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.35,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.6975847265960586,5.836793170403868,0.8978548101095267,0.41363233588870574,1.7501113528371917,3.200112035787508,-0.28195644094182193,90.0,0.43333333333333335,68367.93170403868,6.059871996142064,0.27331127178573655,373.656431146098,460.0,6.8822780389580425,1.8062179188720808,0.6033892295371963,1.9986567970211657,3.822857410416286,-0.31894068582839075,73.0,0.3561643835616438,78822.78038958042,6.5,0.5777113014264494,362.07678915209493,326.0,52.889504663972815,1.219168400269778,0.4982777673198705,1.8397150882020812,3.4475156309271076,-0.31894068582839075,163.0,0.3987730061349693,538895.0466397281,6.5,0.3951046060316923,735.7332202981929,786.0,0.26498720707382817,0.1604883536133037,0.39719534541187146,0.5715091831838888,0.913700266652498,-0.2963937969322754,55.0,0.3090909090909091,12649.872070738282,4.491383327994463,0.4395281020002863,265.57348862418047,201.0
30,120,20,14,28.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.6973484929876697,5.824882942328936,0.8967521828845055,0.41152559716480774,1.7555421040900951,3.220669097373946,-0.26678374358990453,89.0,0.4606741573033708,68248.82942328937,5.496850745953556,0.2678027649448599,371.68967808951516,451.0,6.610798015427499,1.7574908995241878,0.5999082312179688,1.977538563158467,3.788557776846995,-0.32061639302765954,73.0,0.3424657534246575,76107.98015427499,6.5,0.5669110797221428,348.4161063069098,316.0,50.94280555300214,1.202903750909821,0.4955407752061921,1.832273951782104,3.4415986943837757,-0.32061639302765943,162.0,0.4074074074074074,519428.0555300214,6.5,0.38747883396631244,720.105784396425,767.0,-0.011142271601353837,-0.007069760762913768,0.3743567892144642,0.1674839335381459,0.25716180202849204,-0.30789045277093563,54.0,0.3333333333333333,9888.577283986462,4.483219664241467,0.4194477796389867,253.7396897825205,195.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,60,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.6970138988849857,5.985544210482273,0.9115192793368037,0.41830756807639546,1.7522968163003194,3.195744834155968,-0.2748859822604901,90.0,0.4222222222222222,69855.44210482274,6.059871996142064,0.27780275411957306,367.0433179322638,457.0,6.536946012135179,1.7440856179927935,0.5934330638726709,1.9844831243552634,3.8150842333752317,-0.3113482284769802,73.0,0.3424657534246575,75369.46012135179,6.5,0.565991027413936,358.15463406903314,328.0,51.64966957978868,1.2088651176026928,0.49582620631602453,1.836974382527362,3.4464940584761483,-0.3113482284769793,163.0,0.38650306748466257,526496.6957978868,6.5,0.39310961114101767,725.1979520012969,785.0,0.27706988211266004,0.16749482687402284,0.39554585153356314,0.5874753262166565,0.9396785161851507,-0.27784400662638575,55.0,0.3090909090909091,12770.6988211266,4.491383327994463,0.43833773335542037,262.2901471799913,197.0
30,120,20,14,26.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.6969537607837848,6.132576463626184,0.9248365208798466,0.4147520122086191,1.7804717665349783,3.270058258278591,-0.262728082567957,94.0,0.40425531914893614,71325.76463626184,6.059871996142064,0.27719880332735275,393.44894735152434,482.0,6.349943942407551,1.7098450419049387,0.6037173429923376,1.9400687341069682,3.695677392292442,-0.31759204370113725,73.0,0.3424657534246575,73499.4394240755,6.5,0.5746017286367061,371.07784922357706,327.0,51.42403717258764,1.2069692319724523,0.4989895435159206,1.8267519575300075,3.42185416183331,-0.3175920437011369,167.0,0.3772455089820359,524240.3717258764,6.5,0.3961925298742259,764.5267965751013,809.0,0.27081623529526766,0.16387152715411424,0.3967177975109258,0.5790647289794091,0.9255363216685515,-0.2868666571124615,55.0,0.3090909090909091,12708.162352952677,4.491383327994463,0.43865999434939185,264.6846776916817,202.0
30,120,20,14,28.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.3,True,24,0.4,0.625,1.325,0.25,False,360,0.2,0.1,0.5,1.6963135500334725,5.775220499043671,0.8921406466491357,0.410699666790139,1.7523200951100446,3.2176103667711256,-0.265721195113082,89.0,0.4606741573033708,67752.20499043672,5.496850745953556,0.2647786593695222,369.95374391902476,451.0,6.62495068329492,1.7600523869843667,0.5988223959819722,1.9815962722463014,3.798395313181602,-0.3187217494918376,73.0,0.3424657534246575,76249.5068329492,6.5,0.5607533403038242,347.76276734347687,317.0,50.660722173656815,1.2005066603215133,0.4946038671193463,1.832609935483273,3.4447193150260706,-0.31872174949183596,162.0,0.4074074074074074,516607.22173656814,6.5,0.38320093181778425,717.7165112625016,768.0,-0.006321530363146977,-0.004007437664854674,0.3730257043574553,0.174999992193736,0.26859796337675057,-0.30856575574115985,54.0,0.3333333333333333,9936.78469636853,4.483219664241467,0.4115593562034523,252.16674587541533,195.0
30,120,20,14,26.0,18.0,0.15,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,48,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.2,False,360,0.2,0.1,0.5,1.695901598239743,6.1113253454132925,0.9229231165392404,0.4189509951161083,1.7644363599019208,3.222797659701791,-0.262323362469589,93.0,0.40860215053763443,71113.25345413292,5.496850745953556,0.279972358400071,374.55388387868055,478.0,6.485264837538288,1.7346655668082565,0.6031976643380794,1.9563509358892048,3.7256962965880946,-0.30672589886679225,73.0,0.3287671232876712,74852.64837538288,6.5,0.5669957355958555,362.8044458555945,323.0,52.23015355631695,1.2137129546347363,0.5008395321039917,1.827952029671364,3.415358993298957,-0.3067258988667918,166.0,0.37349397590361444,532301.5355631695,6.5,0.3948131294619858,737.3583297342751,801.0,0.2686499653140635,0.16261488795034595,0.39523926493911654,0.5770232171015065,0.9214724726429862,-0.2809981908589352,53.0,0.33962264150943394,12686.499653140636,4.491383327994463,0.428232710073138,258.1702900172849,197.0
30,120,20,14,27.0,18.0,0.1,14,27.0,52.0,24,2.0,2.2,18,1.075,6.5,1.25,0.65,False,0.35,False,72,True,12,90,1.25,1.1,0.25,36,False,24,0.0,0.5,True,6,0.0002,0.4,True,24,0.4,0.625,1.325,0.3,False,360,0.2,0.1,0.5,1.6956213337981916,5.852261522184426,0.8992849319660465,0.41891544107474343,1.7351035278911164,3.1503742390931206,-0.2800952564960204,90.0,0.4222222222222222,68522.61522184426,6.059871996142064,0.27911674206813,367.34787468299794,456.0,7.102488812085488,1.8451293082509106,0.6047885268260249,2.0182185369093673,3.8537471450501246,-0.31780331890464375,73.0,0.3561643835616438,81024.88812085488,6.5,0.5807022964958356,356.2352416246628,325.0,54.520372320983405,1.2324362626610368,0.5015939410173264,1.8427572580997629,3.4388885887645366,-0.3178033189046434,163.0,0.39263803680981596,555203.7232098341,6.5,0.39978397813088473,723.5831163076608,781.0,0.3026610218757335,0.1822547882032779,0.3956167392188294,0.6191123272798658,0.9942740999411375,-0.28609271616777177,55.0,0.3090909090909091,13026.610218757336,4.491383327994463,0.43731387868894334,263.0751196801798,201.0
