ema_fast,ema_slow,atr_period,adx_period,adx_enter,adx_exit,trend_separation_atr,rsi_period,rsi_entry,rsi_exit,bb_period,bb_std,mr_stop_atr,mr_max_bars,target_vol,max_leverage,trend_scale,rebound_scale,allow_short,rebalance_bars,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,trade_count,win_rate,final_equity
30,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4425351275003122,0.1297692325231452,0.1338313271266282,0.97799831619641,1.4866206304456517,-0.19157316381899847,114.0,0.4298245614035088,14425.351275003122
24,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4430809980063273,0.1299115793399772,0.13461877754475576,0.9740043922383331,1.4769189925791153,-0.18225663427375705,106.0,0.4528301886792453,14430.809980063272
24,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.43935770730107193,0.12893994165840383,0.13363965021328922,0.973720930815513,1.4792055562032338,-0.17706237864909347,106.0,0.4056603773584906,14393.57707301072
30,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4822932762733796,0.1400444100486986,0.14596128632857555,0.9702867216077675,1.5063807609468371,-0.2207954553728786,126.0,0.38095238095238093,14822.932762733795
30,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4822932762733796,0.1400444100486986,0.14596128632857555,0.9702867216077675,1.5063807609468371,-0.2207954553728786,126.0,0.38095238095238093,14822.932762733795
30,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4813571756238646,0.1398046089042857,0.1459617430913916,0.9688437961321437,1.504153152153738,-0.22079545537287792,127.0,0.3779527559055118,14813.571756238645
18,72,20,14,21.0,16.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.5009753934855872,0.14480923273239776,0.15249672787303772,0.9624325061174738,1.4976981085503518,-0.2297135673308932,156.0,0.3782051282051282,15009.753934855871
18,72,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.5009753934855872,0.14480923273239776,0.15249672787303772,0.9624325061174738,1.4976981085503518,-0.2297135673308932,156.0,0.3782051282051282,15009.753934855871
18,72,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.5009753934855872,0.14480923273239776,0.15249672787303772,0.9624325061174738,1.4976981085503518,-0.2297135673308932,156.0,0.3782051282051282,15009.753934855871
18,120,20,14,21.0,16.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.48694297999815905,0.1412340313227678,0.1495578280746903,0.9574826435614407,1.4853246956910693,-0.23105807153662083,155.0,0.4,14869.42979998159
18,120,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.48694297999815905,0.1412340313227678,0.1495578280746903,0.9574826435614407,1.4853246956910693,-0.23105807153662083,155.0,0.4,14869.42979998159
18,120,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.48694297999815905,0.1412340313227678,0.1495578280746903,0.9574826435614407,1.4853246956910693,-0.23105807153662083,155.0,0.4,14869.42979998159
30,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4340796696188589,0.1275596971221189,0.13535465433175867,0.9540561790183706,1.4460534185937919,-0.19582214912494256,117.0,0.4444444444444444,14340.796696188589
30,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.42875749553486786,0.12616447542576248,0.1339472468692922,0.9534249315954932,1.447920335573741,-0.19157316381899858,113.0,0.4247787610619469,14287.574955348678
24,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4831642752106533,0.14026744337086483,0.14956808367613494,0.9517677971697951,1.4747316626663791,-0.20726021932160155,150.0,0.37333333333333335,14831.642752106532
24,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4831642752106533,0.14026744337086483,0.14956808367613494,0.9517677971697951,1.4747316626663791,-0.20726021932160155,150.0,0.37333333333333335,14831.642752106532
24,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4831642752106533,0.14026744337086483,0.14956808367613494,0.9517677971697951,1.4747316626663791,-0.20726021932160155,150.0,0.37333333333333335,14831.642752106532
24,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4270224071890445,0.1257088683591232,0.1346654958294082,0.9460591223894839,1.4335031966985332,-0.19135647421474955,104.0,0.4423076923076923,14270.224071890445
24,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4270224071890445,0.1257088683591232,0.1346654958294082,0.9460591223894839,1.4335031966985332,-0.19135647421474955,104.0,0.4423076923076923,14270.224071890445
24,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4233405492252713,0.12474084468808666,0.13368669807205694,0.9455687560296806,1.4353736602247216,-0.18622002021438344,104.0,0.3942307692307692,14233.405492252714
24,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4233405492252713,0.12474084468808666,0.13368669807205694,0.9455687560296806,1.4353736602247216,-0.18622002021438344,104.0,0.3942307692307692,14233.405492252714
24,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.460863641246557,0.1345292544270975,0.1450252283023419,0.9421965084447674,1.4624594231184929,-0.21881763938672505,128.0,0.3515625,14608.63641246557
24,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.460863641246557,0.1345292544270975,0.1450252283023419,0.9421965084447674,1.4624594231184929,-0.21881763938672505,128.0,0.3515625,14608.63641246557
18,120,20,14,27.0,22.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4194900890882687,0.1237267042773007,0.13331771269693518,0.9410499682088218,1.4312342603803485,-0.1880214048698141,106.0,0.42452830188679247,14194.900890882687
24,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.45994107388061867,0.13429061336084902,0.1450256847160522,0.9407443604442433,1.4602176205444501,-0.21881763938672683,129.0,0.3488372093023256,14599.410738806186
18,120,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4576416061873907,0.13369537053397962,0.1448289227849341,0.9382009235722368,1.4580334151226773,-0.22784234182001728,128.0,0.375,14576.416061873908
18,120,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4576416061873907,0.13369537053397962,0.1448289227849341,0.9382009235722368,1.4580334151226773,-0.22784234182001728,128.0,0.375,14576.416061873908
18,120,20,14,24.0,19.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4567210736071221,0.13345690486994433,0.14482937931119977,0.9367468191560798,1.4557857674881278,-0.22784234182001906,129.0,0.37209302325581395,14567.210736071222
30,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.41822480192413414,0.12339305040417359,0.13395372900157354,0.9350028819091128,1.4192592768401422,-0.19753282611214484,111.0,0.42342342342342343,14182.248019241342
30,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.42038279560831926,0.1239619899940454,0.13546925182528424,0.9297886769622341,1.408010657455598,-0.19582214912494467,116.0,0.4396551724137931,14203.827956083192
18,72,20,14,21.0,16.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4763374298709333,0.13851697213241043,0.1526898993290975,0.9253355492231596,1.4381964807108,-0.2441048061684229,160.0,0.375,14763.374298709334
18,72,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4763374298709333,0.13851697213241043,0.1526898993290975,0.9253355492231596,1.4381964807108,-0.2441048061684229,160.0,0.375,14763.374298709334
18,72,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4763374298709333,0.13851697213241043,0.1526898993290975,0.9253355492231596,1.4381964807108,-0.2441048061684229,160.0,0.375,14763.374298709334
24,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.41235529930052106,0.1218426712062537,0.1340351514800972,0.9242217040449673,1.402458153824749,-0.19747644731933311,117.0,0.4017094017094017,14123.55299300521
24,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.41462142853734196,0.12244175835565518,0.13500865309213345,0.922482811439653,1.3973184701581902,-0.20344346285639503,117.0,0.4444444444444444,14146.214285373419
24,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.45881867460600456,0.13400014598870813,0.14976495889880237,0.9139365470315897,1.4143027517898188,-0.22207095340167993,154.0,0.37012987012987014,14588.186746060046
24,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.45881867460600456,0.13400014598870813,0.14976495889880237,0.9139365470315897,1.4143027517898188,-0.22207095340167993,154.0,0.37012987012987014,14588.186746060046
24,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.45881867460600456,0.13400014598870813,0.14976495889880237,0.9139365470315897,1.4143027517898188,-0.22207095340167993,154.0,0.37012987012987014,14588.186746060046
18,120,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4036940176679191,0.119546997965853,0.13336481468525568,0.9128409901562283,1.3872926318091794,-0.19705709450165199,104.0,0.41346153846153844,14036.94017667919
18,120,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4036940176679191,0.119546997965853,0.13336481468525568,0.9128409901562283,1.3872926318091794,-0.19705709450165199,104.0,0.41346153846153844,14036.94017667919
30,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4099118396603345,0.12119598516050933,0.13547564660549463,0.9115753088708249,1.3797804418857604,-0.20175048821557084,114.0,0.43859649122807015,14099.118396603346
18,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4404987624591825,0.12923789176119427,0.14635345464204036,0.903043554532599,1.4016491983105768,-0.22393368272676728,131.0,0.366412213740458,14404.987624591826
18,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4404987624591825,0.12923789176119427,0.14635345464204036,0.903043554532599,1.4016491983105768,-0.22393368272676728,131.0,0.366412213740458,14404.987624591826
18,96,20,14,24.0,19.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.43958905595996733,0.1290003636996795,0.14635390397635392,0.9016047511292327,1.3994278210616982,-0.22393368272676673,132.0,0.36363636363636365,14395.890559599673
24,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3988659144340818,0.11826320540495328,0.13415081926893258,0.8997338134810645,1.3640441597634154,-0.19747644731933311,116.0,0.39655172413793105,13988.659144340818
18,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4536633421389007,0.1326640717142782,0.1511060127360906,0.899360290938105,1.393993756867524,-0.21415805625280215,155.0,0.36774193548387096,14536.633421389006
18,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4536633421389007,0.1326640717142782,0.1511060127360906,0.899360290938105,1.393993756867524,-0.21415805625280215,155.0,0.36774193548387096,14536.633421389006
18,96,20,14,21.0,16.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4536633421389007,0.1326640717142782,0.1511060127360906,0.899360290938105,1.393993756867524,-0.21415805625280215,155.0,0.36774193548387096,14536.633421389006
18,120,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3968199818744931,0.11771830039790254,0.13372434501858804,0.8985286663700537,1.365441844805358,-0.20816362023304213,117.0,0.4188034188034188,13968.19981874493
24,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.40111039990360986,0.11886038104571095,0.1351234946939259,0.8981783238185783,1.3592839172754714,-0.2034434628563947,116.0,0.4396551724137931,14011.103999036099
18,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.43801972130347067,0.1285903686130474,0.14708803478015484,0.8953686085977058,1.3895001399071494,-0.2330738547602178,131.0,0.3816793893129771,14380.197213034708
18,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.43801972130347067,0.1285903686130474,0.14708803478015484,0.8953686085977058,1.3895001399071494,-0.2330738547602178,131.0,0.3816793893129771,14380.197213034708
18,72,20,14,24.0,19.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.4371115803730068,0.12835297675393842,0.14708848156664786,0.8939370297069751,1.3872903473335558,-0.2330738547602187,132.0,0.3787878787878788,14371.115803730068
18,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.39460923706247386,0.11712890126208308,0.13433602362309222,0.891131540507094,1.3489112962805334,-0.20017596483101197,109.0,0.41284403669724773,13946.09237062474
24,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3885535793280346,0.11551122494756094,0.13415723283732606,0.8813427623466347,1.335520977934259,-0.2033925910471518,114.0,0.39473684210526316,13885.535793280345
24,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.39078151861821664,0.11610693097393354,0.13512986762884543,0.8799199912965872,1.331022776428269,-0.20931561819106803,114.0,0.43859649122807015,13907.815186182166
18,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.38839440378646706,0.11546864022455061,0.13484622286875655,0.8772510437131579,1.3250118496771202,-0.21153524574902283,109.0,0.44036697247706424,13883.94403786467
18,120,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3799468257197609,0.11320394561280978,0.13382230953258462,0.8677467404289917,1.317130304695858,-0.20816362023304213,116.0,0.41379310344827586,13799.46825719761
18,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.37909003951297393,0.11297373550733791,0.13438269606978487,0.8631565764298684,1.3056165204441905,-0.20907639864197036,107.0,0.40186915887850466,13790.90039512974
18,96,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.37909003951297393,0.11297373550733791,0.13438269606978487,0.8631565764298684,1.3056165204441905,-0.20907639864197036,107.0,0.40186915887850466,13790.90039512974
18,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.42980198859038654,0.12643856504670925,0.15130078004647268,0.8619937809423418,1.334414862375392,-0.22883991824773176,159.0,0.36477987421383645,14298.019885903866
18,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.42980198859038654,0.12643856504670925,0.15130078004647268,0.8619937809423418,1.334414862375392,-0.22883991824773176,159.0,0.36477987421383645,14298.019885903866
18,96,20,14,21.0,16.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.42980198859038654,0.12643856504670925,0.15130078004647268,0.8619937809423418,1.334414862375392,-0.22883991824773176,159.0,0.36477987421383645,14298.019885903866
18,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.37294436483909243,0.11131964981787745,0.13489270095181552,0.849387914528366,1.2820086734866767,-0.22030927359628805,107.0,0.42990654205607476,13729.443648390925
18,72,20,14,27.0,22.0,0.15,14,27.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.37294436483909243,0.11131964981787745,0.13489270095181552,0.849387914528366,1.2820086734866767,-0.22030927359628805,107.0,0.42990654205607476,13729.443648390925
18,120,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3697739607235455,0.11046441569837562,0.13382870040494219,0.8493122217046264,1.2885255057110598,-0.21400097891985947,114.0,0.41228070175438597,13697.739607235455
18,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.36883279086598364,0.11021027578491838,0.13472166024148624,0.8428821243159368,1.274626432110583,-0.22001667007334225,120.0,0.4083333333333333,13688.327908659836
18,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,1.8,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3612924843937986,0.1081699807173131,0.1352336944416055,0.8266129157101679,1.2473181341200692,-0.23190686440283093,120.0,0.43333333333333335,13612.924843937986
18,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.35575908884288365,0.10666792549247228,0.1348366279909493,0.8185929366515167,1.2367875307820615,-0.22001667007334147,119.0,0.40336134453781514,13557.590888428836
18,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.0,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3482907997278477,0.1046341403986859,0.13534820829311914,0.8024321262458823,1.209765790764497,-0.23190686440283137,119.0,0.42857142857142855,13482.907997278477
18,96,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.34576453403748264,0.10394448034194004,0.13484292287371918,0.8002999857215015,1.2085765601422727,-0.22576664896148202,117.0,0.4017094017094017,13457.645340374826
18,72,20,14,27.0,22.0,0.15,14,30.0,52.0,24,2.2,2.2,18,0.35,3.0,1.0,0.65,False,72,0.3383513005923522,0.10191570027452523,0.1353544646956588,0.7842092891288774,1.181738422381023,-0.23756918966588958,117.0,0.42735042735042733,13383.513005923522
