,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2022-05-30 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08857940042441925,-0.06914424442618428,-0.06598032409703924,-0.08122697753133157,-0.5533325224119137
2022-05-30 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08857940042441925,-0.06914424442618428,-0.06598032409703924,-0.08122697753133157,-0.5528395521963573
2022-05-30 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08857450690002178,-0.06914424442618428,-0.06598032409703924,-0.08122204453091075,-0.5534404508023016
2022-05-30 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08857450690002178,-0.06914424442618428,-0.06598032409703924,-0.08122204453091075,-0.5532727242496716
2022-05-31 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08856961334612201,-0.06914424442618428,-0.06598032409703924,-0.08121711150074995,-0.5372716111287588
2022-05-31 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08856961334612201,-0.06914424442618428,-0.06598032409703924,-0.08121711150074995,-0.5367348861603424
2022-05-31 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08856471977053593,-0.06914424442618428,-0.06598032409703924,-0.08121217844872763,-0.5395483167692423
2022-05-31 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08856471977053593,-0.06914424442618428,-0.06598032409703924,-0.08121217844872763,-0.5368413560589684
2022-05-31 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08855982616595703,-0.06914424442618428,-0.06598032409703924,-0.08120724536747859,-0.5326131884409276
2022-05-31 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08855982616595703,-0.06914424442618428,-0.06598032409703924,-0.08120724536747859,-0.5388409482646719
2022-06-01 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08855493253510371,-0.06914424442618428,-0.06598032409703924,-0.08120231225974317,-0.5362317065024521
2022-06-01 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08855493253510371,-0.06914424442618428,-0.06598032409703924,-0.08120231225974317,-0.5387665651848098
2022-06-01 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0885500388761069,-0.06914424442618428,-0.06598032409703924,-0.08119737912363734,-0.5408726272891392
2022-06-01 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0885500388761069,-0.06914424442618428,-0.06598032409703924,-0.08119737912363734,-0.53917494287817
2022-06-01 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0885451451945739,-0.06914424442618428,-0.06598032409703924,-0.08119244596481323,-0.5517515173419045
2022-06-01 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0885451451945739,-0.06914424442618428,-0.06598032409703924,-0.08119244596481323,-0.5607533284969746
2022-06-02 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08854025148489653,-0.06914424442618428,-0.06598032409703924,-0.08118751277761804,-0.5654146681683296
2022-06-02 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08854025148489653,-0.06914424442618428,-0.06598032409703924,-0.08118751277761804,-0.5665595842015004
