,main_v43,xuyujian_v71_ref,wzy_v71_risk_adjusted_plus
2024-01-31 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-01-31 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-01-31 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-01 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-02 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-03 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-04 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-05 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-06 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 12:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 16:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-07 20:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-08 00:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-08 04:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-08 08:00:00+00:00,40007.264485095344,18153.569261499782,18539.48183499679
2024-02-08 12:00:00+00:00,40007.264485095344,18153.569261499782,18623.393317192164
2024-02-08 16:00:00+00:00,40007.264485095344,18153.569261499782,18967.97860052316
2024-02-08 20:00:00+00:00,40007.264485095344,18153.569261499782,18871.826150638797
2024-02-09 00:00:00+00:00,40009.65321237259,18153.569261499782,18876.946360459675
2024-02-09 04:00:00+00:00,40179.442501589394,18153.569261499782,19306.656670872555
2024-02-09 08:00:00+00:00,40211.61488421419,18153.569261499782,19306.656670872555
2024-02-09 12:00:00+00:00,40423.85835890007,18153.569261499782,19306.656670872555
2024-02-09 16:00:00+00:00,40418.86435890007,18153.569261499782,19306.656670872555
2024-02-09 20:00:00+00:00,40496.16277113529,18153.569261499782,19306.656670872555
2024-02-10 00:00:00+00:00,40414.34998363489,18153.569261499782,18901.23412482493
2024-02-10 04:00:00+00:00,40467.46048072767,18153.569261499782,19118.021517503646
2024-02-10 08:00:00+00:00,40416.38805406087,18153.569261499782,18909.553157745526
2024-02-10 12:00:00+00:00,40423.72156817034,18153.569261499782,18939.48722897417
2024-02-10 16:00:00+00:00,40459.710664634535,18153.569261499782,19086.38817726895
2024-02-10 20:00:00+00:00,40499.58000912729,18153.569261499782,19249.12759251664
2024-02-11 00:00:00+00:00,40546.85609912689,18153.569261499782,19442.099996242283
2024-02-11 04:00:00+00:00,40719.26657749373,18153.569261499782,20145.848221575994
2024-02-11 08:00:00+00:00,40641.21204582653,18153.569261499782,19827.243815043512
2024-02-11 12:00:00+00:00,40692.588124295704,18153.569261499782,20036.95162624954
2024-02-11 16:00:00+00:00,40635.038366797504,18153.569261499782,19802.04397973416
2024-02-11 20:00:00+00:00,40664.32987156403,18153.569261499782,19877.632182688383
2024-02-12 00:00:00+00:00,40667.43739739863,18153.569261499782,19886.644007608727
2024-02-12 04:00:00+00:00,40631.32054626977,18153.569261499782,19781.90513933506
2024-02-12 08:00:00+00:00,40646.32105543737,18153.569261499782,19825.4066159211
2024-02-12 12:00:00+00:00,40579.08799691886,18153.569261499782,19630.430746217404
2024-02-12 16:00:00+00:00,41022.145996918865,18153.569261499782,20585.04614564203
2024-02-12 20:00:00+00:00,40939.09777011886,18153.569261499782,20585.04614564203
2024-02-13 00:00:00+00:00,41024.508879284665,18153.569261499782,20585.04614564203
2024-02-13 04:00:00+00:00,40996.423585908946,18153.569261499782,20585.04614564203
2024-02-13 08:00:00+00:00,41041.143302504344,18153.569261499782,20585.04614564203
2024-02-13 12:00:00+00:00,41035.152985377026,18153.569261499782,20561.67957709886
2024-02-13 16:00:00+00:00,40761.492832965225,18153.569261499782,19533.962206765635
2024-02-13 20:00:00+00:00,40823.88775519002,18153.569261499782,19533.962206765635
2024-02-14 00:00:00+00:00,40968.800127812625,18153.569261499782,19533.962206765635
2024-02-14 04:00:00+00:00,40929.69492213061,18153.569261499782,19533.962206765635
2024-02-14 08:00:00+00:00,40999.51912517921,18153.569261499782,19533.962206765635
2024-02-14 12:00:00+00:00,41275.14272330253,18153.569261499782,20400.629455763432
2024-02-14 16:00:00+00:00,41275.14272330253,18153.569261499782,20403.345655763427
2024-02-14 20:00:00+00:00,41275.14272330253,18153.569261499782,20446.505818961545
2024-02-15 00:00:00+00:00,41275.14272330253,18153.569261499782,20500.689606821234
2024-02-15 04:00:00+00:00,41275.14272330253,18153.569261499782,20646.743031624224
2024-02-15 08:00:00+00:00,41275.14272330253,18153.569261499782,20646.743031624224
2024-02-15 12:00:00+00:00,41275.14272330253,18153.569261499782,20646.743031624224
2024-02-15 16:00:00+00:00,41275.14272330253,18153.569261499782,20646.743031624224
2024-02-15 20:00:00+00:00,41275.14272330253,18153.569261499782,20646.743031624224
2024-02-16 00:00:00+00:00,41275.14272330253,18153.569261499782,20569.959507093303
2024-02-16 04:00:00+00:00,41275.14272330253,18153.569261499782,20828.851340700985
2024-02-16 08:00:00+00:00,41275.14272330253,18153.569261499782,20488.492500474124
2024-02-16 12:00:00+00:00,41275.14272330253,18153.569261499782,20788.21604649472
2024-02-16 16:00:00+00:00,41275.14272330253,18153.569261499782,20569.279146494722
2024-02-16 20:00:00+00:00,41275.14272330253,18153.569261499782,20480.340919029357
2024-02-17 00:00:00+00:00,41275.14272330253,18153.569261499782,20716.67805907564
2024-02-17 04:00:00+00:00,41275.14272330253,18153.569261499782,20616.349931351626
2024-02-17 08:00:00+00:00,41275.14272330253,18153.569261499782,20578.321031351625
2024-02-17 12:00:00+00:00,41275.14272330253,18153.569261499782,20438.597159959067
2024-02-17 16:00:00+00:00,41275.14272330253,18153.569261499782,20087.463843817743
