timestamp,year,state,previous_state,daily_bias,tradability_state,direction_context,close,atr,breakout_buffer_atr,return_3,same_state_after_3,state_after_3,max_abs_return_3,false_breakout_3,return_6,same_state_after_6,state_after_6,max_abs_return_6,false_breakout_6,return_12,same_state_after_12,state_after_12,max_abs_return_12,false_breakout_12
2020-09-03T16:00:00+00:00,2020,trend_down,range,bias_up,tradable_strong,short_blocked_daily_bias,10689.77,201.51629359453946,12061.07,-0.03686982975311914,True,trend_down,0.05132851314855236,False,-0.01135665220112314,True,trend_down,0.05132851314855236,True,-0.06825310553922115,True,trend_down,0.06825310553922115,True
2020-09-09T16:00:00+00:00,2020,range,trend_down,bias_down,tradable_weak,neutral_wait,10277.91,221.5825195249925,10443.79,-0.00037945457782750935,True,range,0.009189611506619677,,-0.0008318811898527789,False,trend_down,0.013290639828525519,,0.004550536052563281,True,range,0.013290639828525519,
2020-09-10T08:00:00+00:00,2020,trend_down,range,bias_down,tradable_strong,short_probe,10293.12,207.48006241885346,10443.79,0.0041571457439530946,True,trend_down,0.011793314369209718,True,-0.0035810327675185327,True,trend_down,0.011793314369209718,True,0.004614732947833211,False,range,0.011793314369209718,True
2020-09-11T16:00:00+00:00,2020,range,trend_down,bias_down,tradable_weak,neutral_wait,10324.68,177.4533946778654,10484.6,0.001842187845046972,True,range,0.006114475218602422,,0.012937931248232282,True,range,0.012937931248232282,,-0.0016533200060437903,True,range,0.022160493109713686,
2020-09-22T08:00:00+00:00,2020,trend_down,range,bias_down,tradable_strong,short_release,10449.99,142.857636178335,11177.0,0.007017231595436879,True,trend_down,0.007017231595436879,True,0.001848805596943226,True,trend_down,0.007017231595436879,True,-0.004162683409266399,True,trend_down,0.02029475626292465,True
2020-09-24T12:00:00+00:00,2020,range,trend_down,bias_down,tradable_strong,short_probe,10532.65,138.87012154729572,10636.0,0.012231489701072462,True,range,0.01825466525518271,,0.010269020616843871,True,range,0.01825466525518271,,0.017657474614650503,True,range,0.01825466525518271,
2020-10-09T16:00:00+00:00,2020,trend_up,range,neutral,tradable_strong,long_continuation,11034.15,103.30006763811475,11110.0,0.03152395064413671,True,trend_up,0.03435969240947423,True,0.028980936456365125,True,trend_up,0.03435969240947423,True,0.0272653534708156,True,trend_up,0.03435969240947423,True
2020-10-14T00:00:00+00:00,2020,range,trend_up,neutral,tradable_strong,long_probe,11386.97,131.6340849263533,11732.0,-0.005897969345664333,False,trend_up,0.005897969345664333,,-0.0007631529722128549,False,trend_up,0.005897969345664333,,0.010550655705600542,False,trend_up,0.011549165405722484,
2020-10-14T12:00:00+00:00,2020,trend_up,range,neutral,tradable_strong,long_continuation,11319.81,134.1280273137321,11732.0,0.005165281042703196,True,trend_up,0.008597317446140895,True,0.006679440732662467,True,trend_up,0.008597317446140895,True,0.001128110807513627,True,trend_up,0.017550647934903463,True
2020-10-17T12:00:00+00:00,2020,range,trend_up,bias_up,untradable,neutral_wait,11335.91,125.71557285601526,11649.48,0.002525602267484661,True,range,0.002525602267484661,,0.009671918707893745,True,range,0.010279721698566835,,0.04103861092757444,True,range,0.04103861092757444,
2020-10-19T16:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,11687.69,121.98973543719005,11829.0,0.003620903702955758,True,trend_up,0.004903449697930107,True,0.018616167951066354,True,trend_up,0.01994406080243394,True,0.08490214918431271,True,trend_up,0.08916389808422354,True
2020-10-28T08:00:00+00:00,2020,range,trend_up,bias_up,tradable_strong,long_continuation,13314.95,227.6482791011676,13863.0,-0.00441458661129035,True,range,0.011901659412915655,,-0.020415397729619755,True,range,0.020415397729619755,,0.001806240353887878,True,range,0.020415397729619755,
2020-10-31T20:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,13783.73,256.12096658514344,14140.0,-0.006874046430102698,True,trend_up,0.007516107758930302,True,-0.002239596974113578,True,trend_up,0.007516107758930302,True,-0.01764326492175916,True,trend_up,0.02740332261296463,True
2020-11-07T16:00:00+00:00,2020,range,trend_up,bias_up,tradable_strong,long_probe,14654.74,357.18881169502373,15984.2,0.018947453178971507,True,range,0.02149884610712971,,0.04672822581635705,False,trend_up,0.04739695143004918,,0.04809570145905018,True,range,0.0786871687931685,
2020-11-08T16:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_probe,15339.53,359.42313008649205,15984.2,-0.002185855759596289,True,trend_up,0.008714087067856813,True,0.0013064285541994902,False,range,0.030532226215535863,True,-0.002698909288615825,False,range,0.030532226215535863,True
2020-11-09T12:00:00+00:00,2020,range,trend_up,bias_up,tradable_strong,long_probe,15006.9,387.58629070438525,15869.0,0.021730670558209875,True,range,0.02350052309271078,,0.010727065549847037,True,range,0.02350052309271078,,0.04426697052689099,True,range,0.04426697052689099,
2020-11-13T00:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,16432.35,335.27945015236594,16345.0,-0.02011519959105057,True,trend_up,0.02011519959105057,True,-0.01553886084461431,True,trend_up,0.02011519959105057,True,-0.030948099328458767,True,trend_up,0.03387464361457726,True
2020-11-15T16:00:00+00:00,2020,range,trend_up,bias_up,tradable_weak,long_probe,15849.84,285.74357842404874,16479.99,0.024039990309050463,True,range,0.024039990309050463,,0.05845547967676645,True,range,0.05845547967676645,,0.1163191552722298,False,trend_up,0.1163191552722298,
2020-11-17T16:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,17693.48,310.69772870611126,17377.36,0.02169725797299349,True,trend_up,0.02169725797299349,False,-0.0013276076837341888,True,trend_up,0.03201857407361364,True,0.01589681622835082,True,trend_up,0.03201857407361364,False
2020-11-22T08:00:00+00:00,2020,range,trend_up,bias_up,tradable_strong,long_probe,17925.2,410.1571041411896,18986.0,0.028451565393970535,False,trend_up,0.03807600473077022,,0.037990092160756994,False,trend_up,0.03807600473077022,,0.06496384977573455,False,trend_up,0.06496384977573455,
2020-11-22T20:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_probe,18435.2,407.98720466305235,18986.0,0.00927464849852444,True,trend_up,0.00927464849852444,True,-0.002881986634264977,True,trend_up,0.00927464849852444,True,0.040381444193716254,True,trend_up,0.050663404790834754,True
2020-11-26T00:00:00+00:00,2020,range,trend_up,bias_up,tradable_weak,long_probe,17930.0,495.886267801184,19554.19,-0.056385945343000565,True,range,0.056385945343000565,,-0.04718070273285002,False,trend_down,0.07769604015616283,,-0.05203625209146667,False,trend_down,0.07893474623535968,
2020-11-26T16:00:00+00:00,2020,trend_down,range,bias_up,tradable_strong,short_blocked_daily_bias,16536.91,565.695571913238,19554.19,0.03436796838103362,True,trend_down,0.037396950216213254,True,0.016211613898848176,True,trend_down,0.037396950216213254,True,0.07741228560837543,False,range,0.07741228560837543,True
2020-11-28T16:00:00+00:00,2020,range,trend_down,bias_up,tradable_strong,short_blocked_daily_bias,17817.07,498.47871886813004,19215.9,0.00012516087100733486,True,range,0.005574990725186524,,0.012399906381913572,True,range,0.016629558058648408,,0.08185240334128996,False,trend_up,0.08544278043471798,
2020-11-30T12:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,19339.41,467.7828444553766,18691.0,0.0048760536128040766,True,trend_up,0.019679504183426566,False,-0.003278279947526941,True,trend_up,0.019679504183426566,True,-0.02277422113704597,True,trend_up,0.0370021629408549,True
2020-12-03T00:00:00+00:00,2020,range,trend_up,neutral,tradable_weak,neutral_wait,19096.0,519.3094776844339,19956.0,0.024345936321742867,True,range,0.024345936321742867,,0.0037971302890655867,True,range,0.024345936321742867,,-0.01400293255131968,True,range,0.024345936321742867,
2020-12-13T00:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,18773.0,328.8396046065333,18950.0,0.023999360784104917,True,trend_up,0.028787620518830215,False,0.026086933361742837,True,trend_up,0.028787620518830215,False,0.03812709742715592,True,trend_up,0.03812709742715592,False
2020-12-15T16:00:00+00:00,2020,range,trend_up,neutral,tradable_strong,long_continuation,19533.19,300.1945039703657,19598.0,-0.0058198379271383605,True,range,0.009695804935087371,,0.06166734670578644,False,trend_up,0.06166734670578644,,0.17291338485930896,False,trend_up,0.19531730352287568,
2020-12-16T12:00:00+00:00,2020,trend_up,range,neutral,tradable_strong,long_continuation,20666.5,341.47937156766216,19897.7,0.053315752546391426,True,trend_up,0.053315752546391426,False,0.1297684658747249,True,trend_up,0.1297684658747249,False,0.09180509520238078,True,trend_up,0.1297684658747249,False
2020-12-21T08:00:00+00:00,2020,range,trend_up,bias_up,tradable_weak,long_probe,22663.0,635.3956489535886,24376.0,0.002960773066231326,True,range,0.01924987865684158,,0.020624365706217285,True,range,0.020624365706217285,,0.01840003529982792,True,range,0.051360808366059274,
2020-12-26T20:00:00+00:00,2020,trend_up,range,bias_up,tradable_strong,long_continuation,26508.83,631.3988738457972,26053.61,0.044148308318398,True,trend_up,0.044148308318398,False,-0.007664993136249354,True,trend_up,0.044148308318398,True,0.022401214991382146,True,trend_up,0.044148308318398,False
2021-01-04T04:00:00+00:00,2021,range,trend_up,bias_up,tradable_strong,long_continuation,32186.58,1127.4362128684538,34832.25,-0.015450849391268062,True,range,0.044310082027975706,,-0.041705269711786785,True,range,0.044310082027975706,,0.07866725821755516,True,range,0.07866725821755516,
2021-01-07T04:00:00+00:00,2021,trend_up,range,bias_up,tradable_strong,long_continuation,36906.64,1418.9578678649846,37795.42,0.06018998207368664,True,trend_up,0.06018998207368664,True,0.05579267037042657,True,trend_up,0.07023885132864982,True,0.07523686794571383,True,trend_up,0.12174882351793626,True
2021-01-10T16:00:00+00:00,2021,range,trend_up,bias_up,tradable_strong,long_probe,37531.91,1737.80929786488,42125.51,-0.0834479247125981,True,range,0.0834479247125981,,-0.13987644114035236,True,range,0.15755712938670063,,-0.07486243039589524,True,range,0.15755712938670063,
2021-01-23T12:00:00+00:00,2021,trend_down,range,neutral,tradable_weak,short_probe,31883.58,1486.4876315385898,35721.0,0.019146218837407858,True,trend_down,0.019146218837407858,True,0.0026320758208455697,True,trend_down,0.030840012319821142,True,0.08230662930574284,False,range,0.08230662930574284,True
2021-01-25T00:00:00+00:00,2021,range,trend_down,neutral,tradable_strong,short_probe,33600.0,1310.177939204089,33831.52,0.02701815476190461,True,range,0.02701815476190461,,-0.061884523809523806,True,range,0.061884523809523806,,-0.05306309523809516,True,range,0.061884523809523806,
2021-02-04T04:00:00+00:00,2021,trend_up,range,neutral,tradable_strong,long_continuation,37884.43,1110.3647364420444,38388.73,-0.009934160286956928,True,trend_up,0.03378221607135168,True,-0.004644916130452592,True,trend_up,0.03378221607135168,True,0.040286999170899396,True,trend_up,0.041095510741483876,True
2021-02-07T12:00:00+00:00,2021,range,trend_up,bias_up,tradable_strong,long_probe,37965.79,1128.262973123965,40992.4,0.004083939778416257,False,trend_up,0.02326989639883692,,0.153296428179158,False,trend_up,0.153296428179158,,0.23363085556760432,False,trend_up,0.25408690297238645,
2021-02-08T00:00:00+00:00,2021,trend_up,range,bias_up,tradable_strong,long_continuation,38120.84,1140.1617828321594,40992.4,0.14860559211182123,True,trend_up,0.14860559211182123,True,0.22493129742156803,True,trend_up,0.22493129742156803,True,0.2153454645805286,True,trend_up,0.24898611887880762,True
2021-02-22T08:00:00+00:00,2021,range,trend_up,bias_up,tradable_strong,long_probe,54606.16,1543.2688775118957,58472.14,-0.008882880612736788,True,range,0.024340111079043103,,-0.15069893213512908,False,trend_down,0.15069893213512908,,-0.07693271235333154,True,range,0.16583550280774195,
2021-02-23T08:00:00+00:00,2021,trend_down,range,bias_up,tradable_strong,short_blocked_daily_bias,46377.07,2159.7842982676284,58472.14,0.05504724640862402,True,trend_down,0.05504724640862402,True,0.08685520667864544,False,range,0.09747424751067713,True,0.08531931836142292,False,range,0.09747424751067713,True
2021-02-24T00:00:00+00:00,2021,range,trend_down,bias_up,tradable_strong,short_blocked_daily_bias,50897.64,2466.6676058408475,58472.14,-0.02032117795638466,True,range,0.02032117795638466,,-0.012704518323442882,True,range,0.036866738811465516,,-0.06977121139604903,True,range,0.07482213320696196,
2021-03-01T04:00:00+00:00,2021,trend_down,range,neutral,tradable_weak,short_probe,46314.44,1966.1257355434016,48476.05,0.04242391789688038,True,trend_down,0.0619692260124487,True,0.04384312970209714,False,range,0.07078267598615029,True,0.07460092359963766,False,range,0.07460092359963766,True
2021-03-01T20:00:00+00:00,2021,range,trend_down,neutral,tradable_strong,long_continuation,49592.7,1917.9237418859473,49455.0,-0.014653366322059491,True,range,0.025158743121467375,,-0.023030204042127078,True,range,0.042300177243828174,,0.01574929374686196,True,range,0.04292365610261206,
2021-03-10T04:00:00+00:00,2021,trend_up,range,neutral,tradable_strong,long_continuation,54190.9,1410.1012573367461,55890.0,0.048719988042272844,True,trend_up,0.048719988042272844,True,0.016877372400163182,True,trend_up,0.048719988042272844,True,0.046647868922641944,True,trend_up,0.06742128290912297,True
