,baseline,lighter_short,faster_trend_capture,tighter_breakout_filter,quicker_exit,rapid_lock_profit,tighter_governor,balanced_recovery,ref_plus_live
2023-10-17 08:00:00+00:00,15440.137443817383,15466.876580952432,19284.33097912958,15440.137443817383,16426.29802152919,15452.260872173603,15011.7558133017,17855.55174445619,20785.99598740472
2023-10-17 12:00:00+00:00,15441.495638293465,15468.236503411306,19286.027858233283,15441.495638293465,16428.599694610795,15453.620794632478,15012.944665463969,17856.966962364473,20788.000447445756
2023-10-17 16:00:00+00:00,15472.284447369986,15499.064484000648,19324.494283822525,15472.284447369986,16480.776149687037,15484.44877522182,15039.894666284128,17889.04843136405,20833.43940231696
2023-10-17 20:00:00+00:00,15512.004038943203,15538.834609405383,19374.11850637329,15512.004038943203,16548.08721326913,15524.218900626554,15074.661942368573,17930.435639377367,20892.05864687794
2023-10-18 00:00:00+00:00,15420.432263467164,15447.146330398205,19259.71203879381,15420.432263467164,16392.904509790653,15432.530621619377,14994.507512944256,17835.019247373708,20756.91455075554
2023-10-18 04:00:00+00:00,15495.928088033697,15522.759083194265,19354.04681187599,15495.928088033697,16557.342535942327,15508.143374415436,15060.648517476586,17913.584442816187,20860.865296179665
2023-10-18 08:00:00+00:00,15487.020538869267,15513.838058161205,19342.91574438761,15487.020538869267,16538.395464648544,15499.222349382377,15052.845989539815,17904.313045198745,20848.480972908692
2023-10-18 12:00:00+00:00,15384.047479310204,15410.709214850918,19214.238365876587,15384.047479310204,16319.363510427605,15396.09350607209,14962.64719758112,17797.133824356635,20705.31570553384
2023-10-18 16:00:00+00:00,15322.131695266642,15348.699760937398,19136.867053289625,15322.131695266642,16187.663673263842,15334.084052158569,14908.412342874279,17732.688953824156,20619.2330950406
2023-10-18 20:00:00+00:00,15320.436765692508,15347.002267173286,19134.749032369447,15320.436765692508,16184.058422157588,15332.386558394457,14906.927676878175,17730.924791120666,20616.876604452656
2023-10-19 00:00:00+00:00,15369.284665692507,15395.924067173284,19195.790432369446,15369.284665692507,16287.961822157584,15381.308358394455,14949.715776878174,17781.767991120665,20684.790704452655
2023-10-19 04:00:00+00:00,15330.279715381082,15356.860107859877,19147.048996730664,15330.279715381082,16204.995165368082,15342.244399081048,14915.54956472944,17741.169797755672,20630.561431629358
2023-10-19 08:00:00+00:00,15375.954815381083,15402.604307859878,19204.125596730664,15375.954815381083,16302.149765368085,15387.988599081049,14955.55846472944,17788.710597755675,20694.06433162936
2023-10-19 12:00:00+00:00,15454.862812399499,15481.63168157575,19302.73074882932,15454.862812399499,16469.993401991218,15467.01597279692,15024.677572556462,17870.8417656054,20803.77151659142
2023-10-19 16:00:00+00:00,15603.761730575028,15630.75586286501,19488.798080770302,15603.761730575028,16786.7133398956,15616.14015408618,15155.104915406133,18025.82278785164,21010.78831810929
2023-10-19 20:00:00+00:00,15656.834318778552,15683.90874242739,19555.118743184994,15656.834318778552,16899.602990446514,15669.293033648562,15201.593612183502,18081.063242744265,21084.57607689755
2023-10-20 00:00:00+00:00,15629.769826714122,15656.803305594329,19521.29836429661,15629.769826714122,16842.034645752734,15642.1875968155,15177.886591146731,18052.893241926824,21046.947834526578
2023-10-20 04:00:00+00:00,15979.190958238889,16006.753062128966,19957.9426224501,15979.190958238889,17585.281409631432,15992.137353350137,15483.960471862072,18416.587248718108,21532.75421859808
2023-10-20 08:00:00+00:00,15983.184532969759,16010.753571218378,19962.932857274056,15983.184532969759,17592.764753284286,15996.135908677088,15487.502654940328,18420.215136354203,21538.420608965258
2023-10-20 12:00:00+00:00,16352.522615482221,16380.895144845805,20424.40458763589,16352.522615482221,18101.106798685778,16365.741821561205,15823.09411062424,18659.655488613913,22569.74158255436
2023-10-20 16:00:00+00:00,16352.522615482221,16380.895144845805,20424.40458763589,16352.522615482221,18101.106798685778,16365.741821561205,15823.09411062424,18659.655488613913,22569.74158255436
2023-10-20 20:00:00+00:00,16352.522615482221,16380.895144845805,20424.40458763589,16352.522615482221,18101.106798685778,16365.741821561205,15823.09411062424,18659.655488613913,22569.74158255436
2023-10-21 00:00:00+00:00,16352.522615482221,16380.895144845805,20424.40458763589,16352.522615482221,18101.106798685778,16365.741821561205,15823.09411062424,18659.655488613913,22569.74158255436
2023-10-21 04:00:00+00:00,16352.522615482221,16380.895144845805,20424.40458763589,16352.522615482221,18101.106798685778,16365.741821561205,15823.09411062424,18659.655488613913,22569.74158255436
2023-10-21 08:00:00+00:00,16512.433594828963,16541.08151623505,20624.133716556677,16512.433594828963,18278.14458319424,16525.836395602946,15977.864438510926,18796.525333737904,22811.10200868325
2023-10-21 12:00:00+00:00,16706.652878772653,16735.635276557514,20866.852075423158,16706.652878772653,18493.21289474842,16720.278663799156,16165.840163384095,18962.760093990513,23104.549284997713
2023-10-21 16:00:00+00:00,16934.334279198352,16963.708780428264,21151.388475381107,16934.334279198352,18745.33540991557,16948.221466521554,16386.202299502194,19157.63550618036,23448.55470745491
2023-10-21 20:00:00+00:00,17289.03319211451,17319.018541070454,21594.660308571965,17289.03319211451,19138.110497754416,17303.32761125507,16729.498721532414,19461.226826018476,23984.471779094023
2023-10-22 00:00:00+00:00,16880.536153014233,16909.81800534716,21084.15625913379,16880.536153014233,18685.762169152556,16894.36157440611,16334.133619395176,19111.589004377536,23367.270741831144
2023-10-22 04:00:00+00:00,16875.217222722833,16904.498987261064,21077.46275804767,16875.217222722833,18679.85836337594,16889.042585584917,16328.996865579958,19106.890187477216,23356.947401073307
2023-10-22 08:00:00+00:00,16736.82541120515,16765.819259353262,20904.520979715588,16736.82541120515,18526.590871702057,16750.458829807154,16195.019772044116,18989.324328178212,23159.148841060865
2023-10-22 12:00:00+00:00,16872.52274701493,16901.7989058478,21074.095597697018,16872.52274701493,18676.874259557964,16886.34437274011,16326.388344020848,19104.601191123413,23353.096281493563
2023-10-22 16:00:00+00:00,16756.297547014925,16785.331905847797,20928.854397697014,16756.297547014925,18548.15605955796,16769.957972740107,16213.870744020845,19005.866191123412,23186.979681493558
2023-10-22 20:00:00+00:00,16778.030650959437,16807.110224294276,20956.01324187733,16778.030650959437,18572.225246103997,16791.72121968593,16234.91055893523,19024.32877942579,23218.042044343518
2023-10-23 00:00:00+00:00,16994.618694424935,17024.148867018026,21226.673196332824,16994.618694424935,18812.094251245744,17008.609662656927,16444.58941377423,19208.323476544534,23527.603734761266
2023-10-23 04:00:00+00:00,18051.354557173934,18083.08320937052,22547.226611501825,18051.354557173934,19982.418226842245,18066.811178474927,17467.615255936224,20106.035981307035,25037.959222365764
2023-10-23 08:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-23 12:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-23 16:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-23 20:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-24 00:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-24 04:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-24 08:00:00+00:00,18196.283250573535,18228.31341877581,22728.337225583713,18196.283250573535,20142.925247202278,18211.940882544986,17607.920703915315,20229.15501696204,25245.100718271857
2023-10-24 12:00:00+00:00,18401.968715898434,18434.52092842895,22985.183035075723,18401.968715898434,20370.536574313082,18392.046175786334,17806.819592973152,20429.097994676347,25596.43655117454
2023-10-24 16:00:00+00:00,17541.88958448469,17573.560880172652,21911.628275218307,17541.88958448469,19046.180360352442,17532.750043699616,16974.968559537567,19474.52004721741,24287.501558807613
2023-10-24 20:00:00+00:00,17630.798039427696,17662.600524788297,22022.62173200437,17630.798039427696,19143.64617974634,17621.527308969988,17060.97647160255,19573.13987926393,24413.313450310492
2023-10-25 00:00:00+00:00,17715.797020230257,17747.7202427795,22128.74972081893,17715.797020230257,19235.8893918673,17706.405552583907,17143.19849706639,19667.43562359177,24534.77506208233
2023-10-25 04:00:00+00:00,17769.11576312306,17801.114722522998,22195.32241258423,17769.11576312306,19293.752345802102,17759.64855862601,17194.77529239309,19726.586103988473,24610.966333886532
2023-10-25 08:00:00+00:00,17667.7764330117,17699.631444499548,22068.79219785712,17667.7764330117,19183.776140965343,17658.45317642674,17096.746764259802,19614.162784646185,24466.154734323994
2023-10-25 12:00:00+00:00,17904.605663866605,17936.79708051192,22364.49233126829,17904.605663866605,19440.789681268114,17894.946002124183,17325.83867649303,19876.89521262585,24804.578322733138
2023-10-25 16:00:00+00:00,18356.644164503407,18389.47768129167,22928.898356921345,18356.644164503407,19931.354190481914,18346.342402618036,17763.108873841982,20378.3754242698,25450.53106654084
2023-10-25 20:00:00+00:00,18253.35959081073,18286.082321367016,22799.876054753502,18253.35959081073,19819.232740153657,18243.16861515733,17663.248264571554,20263.713697182844,25293.972241202584
2023-10-26 00:00:00+00:00,18027.361622665336,18059.842644164783,22517.559876364387,18027.361622665336,19573.898047461065,18017.412356068777,17444.743277188198,20012.81969618293,24951.22879860347
2023-10-26 04:00:00+00:00,18240.396682126764,18273.17124230646,22783.765666497908,18240.396682126764,19805.025340528333,18230.153876849956,17650.898105587326,20249.429795375443,25253.681541741502
2023-10-26 08:00:00+00:00,18144.800602872117,18177.446153498164,22664.302819818015,18144.800602872117,19701.301659393735,18134.68680714896,17558.39825562028,20143.2549327215,25117.060424426156
2023-10-26 12:00:00+00:00,17732.86284721436,17764.95247644276,22149.51960559523,17732.86284721436,19254.340855684106,17723.30497288885,17159.802613506094,19685.73162245654,24528.33966431608
2023-10-26 16:00:00+00:00,17718.938500406126,17751.00880854774,22132.003322135715,17718.938500406126,19239.19721720829,17709.399946096033,17146.34164968455,19670.21945230004,24508.220569773104
2023-10-26 20:00:00+00:00,17718.938500406126,17751.00880854774,22132.003322135715,17718.938500406126,19239.19721720829,17709.399946096033,17146.34164968455,19670.21945230004,24508.220569773104
2023-10-27 00:00:00+00:00,17718.938500406126,17751.00880854774,22132.003322135715,17718.938500406126,19239.19721720829,17709.399946096033,17146.34164968455,19670.21945230004,24508.220569773104
2023-10-27 04:00:00+00:00,17718.938500406126,17751.00880854774,22132.003322135715,17718.938500406126,19239.19721720829,17709.399946096033,17146.34164968455,19670.21945230004,24508.220569773104
2023-10-27 08:00:00+00:00,17592.65569237523,17624.554420614622,21974.14981209709,17592.65569237523,19102.104875337787,17583.117138065136,17024.17675930683,19530.038672189654,24327.890092544196
2023-10-27 12:00:00+00:00,17666.70355318287,17698.7028899288,22066.709638106644,17666.70355318287,19182.491072056957,17657.164998872777,17095.8100159577,19612.2358220264,24433.629632909462
2023-10-27 16:00:00+00:00,17631.101714005268,17663.052678687098,22022.207339134642,17631.101714005268,19167.14544178674,17621.563159695175,17061.3691063185,19572.715845656694,24382.790593540358
2023-10-27 20:00:00+00:00,17401.988141593698,17433.62781066084,21735.81537362018,17401.988141593698,19167.14544178674,17392.449587283605,16839.72662865948,19318.387328455265,24055.618902501552
2023-10-28 00:00:00+00:00,17544.085421239142,17575.918157262324,21913.436973176984,17544.085421239142,19167.14544178674,17534.54686692905,16977.190301359962,19476.123031539948,24258.5322732996
2023-10-28 04:00:00+00:00,17698.788195978716,17730.95816850479,22106.64727021405,17698.788195978716,19167.14544178674,17689.081470281224,17126.82648500315,19647.883508382973,24479.271584863895
2023-10-28 08:00:00+00:00,17686.51781006475,17718.660991355202,22091.322683439404,17686.51781006475,19150.623360964197,17676.82447998507,17114.957967623483,19634.260165070198,24461.76351238622
2023-10-28 12:00:00+00:00,17803.432438820917,17835.830892226557,22237.338333327018,17803.432438820917,19281.45031999812,17793.611472683642,17228.043514651832,19764.06603564337,24628.583839661667
2023-10-28 16:00:00+00:00,17818.571051704275,17851.002558849836,22256.245072561258,17818.571051704275,19298.390361707116,17808.733558697044,17242.686321436388,19780.873862392687,24650.184458699387
2023-10-28 20:00:00+00:00,17741.584182492817,17773.847596037478,22160.09553284738,17741.584182492817,19212.242391246695,17731.830736286032,17168.220856238404,19695.39826633586,24540.335290512292
2023-10-29 00:00:00+00:00,17712.293706477612,17744.493167017874,22123.514414330573,17712.293706477612,19179.46647649169,17702.572236773027,17139.8896752892,19662.878163598452,24498.542002136885
2023-10-29 04:00:00+00:00,17612.111542993058,17644.092265185096,21998.39607914899,17612.111542993058,19155.89980245705,17602.49944246258,17042.98858702794,19551.64971352881,24355.596491575405
2023-10-29 08:00:00+00:00,17729.686414091193,17761.876016186015,22145.23402247743,17729.686414091193,19155.89980245705,17719.96987360933,17156.6965029845,19682.183934259792,24523.441397094026
2023-10-29 12:00:00+00:00,17933.27270562566,17965.824238905432,22399.490679904917,17933.27270562566,19155.89980245705,17923.37519955132,17353.587067597386,19908.209959261163,24814.072138609
2023-10-29 16:00:00+00:00,18148.06110535316,18180.994484676892,22667.73752578682,18148.06110535316,19155.89980245705,18137.97267625684,17561.311315511626,20146.672813714184,25120.694511908885
2023-10-29 20:00:00+00:00,18269.50934410316,18302.65863140689,22819.41288173682,18269.50934410316,19155.89980245705,18259.312961016843,17678.76525663163,20281.507347224186,25294.068619848884
2023-10-30 00:00:00+00:00,18221.233908661914,18254.297372969308,22759.122226807973,18221.233908661914,19155.89980245705,18211.080437073768,17632.07754662267,20227.91088600986,25225.15275378787
2023-10-30 04:00:00+00:00,17933.862387853158,17966.414969456888,22400.227127486818,17933.862387853158,19155.89980245705,17923.96435761684,17354.157355831627,19908.86463757419,24814.913942748884
2023-10-30 08:00:00+00:00,17844.730587028156,17877.124712097087,22288.911411789817,17844.730587028156,19155.89980245705,17834.911785059237,17267.957000900424,19809.908531591584,24687.67334530448
2023-10-30 12:00:00+00:00,18317.39192422588,18350.6263361165,22879.21290402342,18317.39192422588,19155.89980245705,18307.15297884612,17725.07303189698,20334.667651733773,25362.423663117414
2023-10-30 16:00:00+00:00,18366.403146758377,18399.72468971128,22940.422475275118,18366.403146758377,19155.89980245705,18356.120635847477,17772.472329777294,20389.081000127626,25432.38990612825
2023-10-30 20:00:00+00:00,18103.566296415873,18136.420573857053,22612.168453291815,18103.566296415873,19155.89980245705,18093.517418260835,17518.279891401613,20097.273688058485,25057.175700217085
2023-10-31 00:00:00+00:00,18158.837927599623,18191.790465718463,22681.196579347965,18158.837927599623,19215.793124390908,18148.739919105756,17571.733700048655,20158.637481257156,25136.079024378065
2023-10-31 04:00:00+00:00,17851.22600885292,17883.631681338433,22297.023471935416,17851.22600885292,18847.752553161517,17841.401433175713,17274.23879551851,19817.119893244148,24696.945920816106
2023-10-31 08:00:00+00:00,17779.208110305426,17811.485750971297,22207.08111863832,17779.208110305426,18761.587138543804,17769.44755053804,17204.589485634355,19737.164021878976,24594.136369645195
2023-10-31 12:00:00+00:00,18174.332186638272,18207.31227010651,22700.547187302902,18174.332186638272,19234.33114453848,18164.2204054697,17586.718370123363,20175.83955195873,25158.197939947902
2023-10-31 16:00:00+00:00,17930.71163375827,17963.25861402139,22396.2921857061,17930.71163375827,18942.85268749272,17920.81640419226,17351.110226538083,19905.366600361285,24810.416066236543
2023-10-31 20:00:00+00:00,18231.18727999331,18264.26843918307,22771.552881670752,18231.18727999331,19302.355105121485,18221.02496096398,17641.703562630282,20238.961340048012,25239.361744328522
2023-11-01 00:00:00+00:00,18356.710795984523,18390.07715858607,22928.4147874109,18356.710795984523,19427.847240820014,18346.55398021312,17763.18502353523,20378.316738510828,25418.814289436887
2023-11-01 04:00:00+00:00,18054.20609922452,18086.892166406065,22550.397299030894,18054.20609922452,19122.62136238001,18044.049283453118,17470.431227795227,20042.477566170826,24986.37316745688
2023-11-01 08:00:00+00:00,18099.971985961703,18132.725920211822,22607.547116288097,18099.971985961703,19171.00828845442,18089.782537258878,17514.69134866955,20093.2658517023,25051.75878230265
2023-11-01 12:00:00+00:00,18061.48977822207,18094.187410778348,22559.493620595662,18061.48977822207,19130.27401296118,18051.32848036616,17477.475929041313,20050.561016924665,24996.780178267894
2023-11-01 16:00:00+00:00,17870.389434871708,17902.807476581824,22320.8628333981,17870.389434871708,18927.99003576442,17860.367932438876,17292.666379729548,19838.4913601123,24723.75971699265
2023-11-01 20:00:00+00:00,17932.383714847158,17964.75311336783,22397.810458210777,17932.383714847158,18973.654715811852,17922.099142114326,17352.59274315786,19907.172527433217,24811.57378381127
2023-11-02 00:00:00+00:00,19077.75324413268,19111.871516568466,23828.211042099487,19077.75324413268,19942.409827547614,19066.59467139985,18460.36628980132,21178.44524813566,26447.441272231255
2023-11-02 04:00:00+00:00,19295.91883764087,19330.447485737102,24100.82004698005,19295.91883764087,20689.07572412832,19284.62500865804,18671.457096115584,21420.703225938298,26778.968948986694
2023-11-02 08:00:00+00:00,18824.167713519313,18857.813483653998,23511.351861318493,18824.167713519313,20689.07572412832,18813.168177190335,18215.009189994227,20896.862302085294,26063.249214823485
2023-11-02 12:00:00+00:00,18928.146828856025,18961.950603465786,23641.146726531162,18928.146828856025,20821.025231872332,18917.056264699608,18315.520593700756,21012.233480649287,26208.201515029577
2023-11-02 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-02 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-03 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-04 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-05 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-06 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-07 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-08 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 00:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 04:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 08:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 12:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 16:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-09 20:00:00+00:00,18138.311615446823,18170.838372734983,22654.650845595657,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20135.561089371327,25079.956711396546
2023-11-10 00:00:00+00:00,18138.311615446823,18170.838372734983,22951.34015703205,18138.311615446823,20018.426080411136,18127.859559951205,17551.864235384342,20382.749633649895,25418.895085247896
2023-11-10 04:00:00+00:00,18163.076091671035,18195.668799628234,22983.524818264224,18163.076091671035,20052.621502307953,18152.624036175417,17574.353413526707,20409.564484240782,25455.66289696372
2023-11-10 08:00:00+00:00,17957.149664903467,17989.19396693053,22725.499828133357,17957.149664903467,19768.273027530366,17946.69760940785,17387.346991348968,20194.589359625905,25160.89470951347
2023-11-10 12:00:00+00:00,18416.90358629404,18450.172266274207,23301.569655068815,18416.90358629404,20403.112996214822,18406.451530798422,17804.859873357454,20674.545517242695,25818.997859306903
2023-11-10 16:00:00+00:00,18415.98661823796,18449.252856225965,23300.420697757534,18415.98661823796,20401.84682327986,18405.53456274234,17804.02715403089,20673.588256315976,25817.6852885209
2023-11-10 20:00:00+00:00,18526.75329798796,18560.314520475968,23439.210905007538,18526.75329798796,20554.796286529865,18516.301242492344,17904.616868530895,20789.222180315977,25976.2394572709
2023-11-11 00:00:00+00:00,18588.70361931414,18622.429822684502,23516.834410157913,18588.70361931414,20640.338874033518,18578.25156381852,17960.87534941565,20853.894686201093,26064.9166815394
2023-11-11 04:00:00+00:00,18387.116772441062,18420.306126685264,23264.246896299635,18387.116772441062,20361.982602119562,18376.664716945445,17777.80979739509,20643.449828746376,25776.3602762284
2023-11-11 08:00:00+00:00,18363.76067244106,18396.887826685266,23234.981796299635,18363.76067244106,20329.73190211956,18353.308616945444,17756.599597395092,20619.067428746377,25742.9277762284
2023-11-11 12:00:00+00:00,18346.900993906533,18379.98324887368,23213.856686444782,18346.900993906533,20306.451626966023,18336.448938410915,17741.288943918997,20601.466912140422,25718.794414810796
2023-11-11 16:00:00+00:00,18388.881893906535,18422.07594887368,23266.458586444784,18388.881893906535,20364.419926966024,18378.429838410917,17779.412743918998,20645.292512140426,25778.8869148108
2023-11-11 20:00:00+00:00,18464.186623444268,18497.58122362989,23360.81511173774,18464.186623444268,20468.40262274583,18453.73456794865,17847.79866341931,20723.906237783016,25942.286217670437
2023-11-12 00:00:00+00:00,18448.555472019256,18481.922666842016,23341.052713696314,18448.555472019256,20450.99133643444,18438.11670119446,17836.42088004804,20706.388153421867,25920.32081933815
2023-11-12 04:00:00+00:00,18271.520236418794,18304.580344969916,23117.186821670748,18271.520236418794,20254.763208856475,18261.23500872982,17708.21236163834,20507.703335670783,25674.191172618685
