,baseline,relax_probes,softer_short_block,freer_range_rebound,balanced_relax,balanced_relax_plus,probe_range_relax_only
2022-11-29 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-29 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-29 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-29 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-29 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-29 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-11-30 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-01 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-02 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-03 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-04 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-05 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-06 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-07 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-08 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-09 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-10 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-11 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-12 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-13 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-14 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-15 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-16 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-17 20:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 00:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 04:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 08:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 12:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 16:00:00+00:00,9940.647045647476,9482.160495970742,9936.116137067203,9940.647045647476,9634.94770385462,10334.478138865425,10016.017686560735
2022-12-18 20:00:00+00:00,9930.410786670695,9472.405135066694,9925.948577815097,9930.410786670695,9625.054943501218,10323.898381265259,10005.712727859278
2022-12-19 00:00:00+00:00,9932.690486670694,9474.577735066694,9928.212977815097,9932.690486670694,9627.258143501218,10326.254581265259,10008.007727859276
2022-12-19 04:00:00+00:00,9941.30002192549,9482.782795510862,9936.76473095409,9941.30002192549,9635.578768176994,10335.153027099075,10016.675045229877
2022-12-19 08:00:00+00:00,9940.00630016069,9476.989195510861,9935.479913403504,9940.00630016069,9629.703568176994,10328.869827099075,10010.555045229876
2022-12-19 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-19 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-19 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-20 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-21 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-22 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-23 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-24 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-25 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-26 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-27 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-28 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-29 20:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-30 00:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-30 04:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-30 08:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-30 12:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
2022-12-30 16:00:00+00:00,9940.00630016069,9475.82024092162,9935.479913403504,9940.00630016069,9628.517787675868,10327.599805397133,10009.31874213522
